!Keysight Technologies,E4990A,MY54302971,A.03.06
!Date: Fri Sep 09 10:23:43 2022

BEGIN CH1_DATA
Frequency(Hz), R(Ohm)-data, X(Ohm)-data
+5.22509550000e+005, +4.42793028236e+002, -1.65476288282e+004
+5.23759525000e+005, +4.42678892814e+002, -1.65068974073e+004
+5.25009500000e+005, +4.40880516822e+002, -1.64633854561e+004
+5.26259475000e+005, +4.37140466099e+002, -1.64236521497e+004
+5.27509450000e+005, +4.38507896933e+002, -1.63875723035e+004
+5.28759425000e+005, +4.36746030832e+002, -1.63489692091e+004
+5.30009400000e+005, +4.34770996480e+002, -1.63084679235e+004
+5.31259375000e+005, +4.33941489138e+002, -1.62721343922e+004
+5.32509350000e+005, +4.30210026521e+002, -1.62326465702e+004
+5.33759325000e+005, +4.30780409801e+002, -1.61988841849e+004
+5.35009300000e+005, +4.28677274250e+002, -1.61583475764e+004
+5.36259275000e+005, +4.26613805801e+002, -1.61213563582e+004
+5.37509250000e+005, +4.27345263779e+002, -1.60857036449e+004
+5.38759225000e+005, +4.29818621090e+002, -1.60457315789e+004
+5.40009200000e+005, +4.24435334413e+002, -1.60130507876e+004
+5.41259175000e+005, +4.25064523379e+002, -1.59770845746e+004
+5.42509150000e+005, +4.22109699990e+002, -1.59398791556e+004
+5.43759125000e+005, +4.21098835784e+002, -1.59034192581e+004
+5.45009100000e+005, +4.20811953024e+002, -1.58662616696e+004
+5.46259075000e+005, +4.15021930895e+002, -1.58303954492e+004
+5.47509050000e+005, +4.18708171397e+002, -1.57920784809e+004
+5.48759025000e+005, +4.18028537608e+002, -1.57598664366e+004
+5.50009000000e+005, +4.19254796933e+002, -1.57262970370e+004
+5.51258975000e+005, +4.13973996755e+002, -1.56888485459e+004
+5.52508950000e+005, +4.12099049377e+002, -1.56520388497e+004
+5.53758925000e+005, +4.11242797593e+002, -1.56185325507e+004
+5.55008900000e+005, +4.09461794025e+002, -1.55854512034e+004
+5.56258875000e+005, +4.09154427927e+002, -1.55505856572e+004
+5.57508850000e+005, +4.12851769808e+002, -1.55150832273e+004
+5.58758825000e+005, +4.07433507147e+002, -1.54798848094e+004
+5.60008800000e+005, +4.03014218588e+002, -1.54514909546e+004
+5.61258775000e+005, +4.06939035281e+002, -1.54232859807e+004
+5.62508750000e+005, +4.07158629265e+002, -1.53845111478e+004
+5.63758725000e+005, +4.02501972288e+002, -1.53443097211e+004
+5.65008700000e+005, +4.01733884303e+002, -1.53129407276e+004
+5.66258675000e+005, +4.04416298714e+002, -1.52804762177e+004
+5.67508650000e+005, +4.02832626333e+002, -1.52454335099e+004
+5.68758625000e+005, +3.99172169570e+002, -1.52114083240e+004
+5.70008600000e+005, +3.97526875127e+002, -1.51782743016e+004
+5.71258575000e+005, +3.93921444031e+002, -1.51498177996e+004
+5.72508550000e+005, +3.91301535222e+002, -1.51170236124e+004
+5.73758525000e+005, +3.94519430144e+002, -1.50795131704e+004
+5.75008500000e+005, +3.92629832118e+002, -1.50499106546e+004
+5.76258475000e+005, +3.84889682835e+002, -1.50170163591e+004
+5.77508450000e+005, +4.02129611415e+002, -1.49947227091e+004
+5.78758425000e+005, +3.90684042109e+002, -1.49521207430e+004
+5.80008400000e+005, +3.85631537851e+002, -1.49243705046e+004
+5.81258375000e+005, +3.86622959839e+002, -1.48951533614e+004
+5.82508350000e+005, +3.85637986836e+002, -1.48619865889e+004
+5.83758325000e+005, +3.88910936952e+002, -1.48414729875e+004
+5.85008300000e+005, +3.81358838454e+002, -1.47940899462e+004
+5.86258275000e+005, +3.82947552312e+002, -1.47665961304e+004
+5.87508250000e+005, +3.82058334940e+002, -1.47434344304e+004
+5.88758225000e+005, +3.84530724415e+002, -1.47029301483e+004
+5.90008200000e+005, +3.77157322280e+002, -1.46721207067e+004
+5.91258175000e+005, +3.83385129967e+002, -1.46357592320e+004
+5.92508150000e+005, +3.78487499293e+002, -1.46124590570e+004
+5.93758125000e+005, +3.74368077563e+002, -1.45858811322e+004
+5.95008100000e+005, +3.74074951086e+002, -1.45508823494e+004
+5.96258075000e+005, +3.73903864525e+002, -1.45271994177e+004
+5.97508050000e+005, +3.80700056515e+002, -1.44920731350e+004
+5.98758025000e+005, +3.66511456597e+002, -1.44588451525e+004
+6.00008000000e+005, +3.69903209457e+002, -1.44364323275e+004
+6.01257975000e+005, +3.73993977770e+002, -1.44079720283e+004
+6.02507950000e+005, +3.66152463224e+002, -1.43754325856e+004
+6.03757925000e+005, +3.69571874757e+002, -1.43480883638e+004
+6.05007900000e+005, +3.65452703526e+002, -1.43174276075e+004
+6.06257875000e+005, +3.72321516139e+002, -1.42824120394e+004
+6.07507850000e+005, +3.69883170398e+002, -1.42615353693e+004
+6.08757825000e+005, +3.66093725778e+002, -1.42314255115e+004
+6.10007800000e+005, +3.68502622261e+002, -1.41985041811e+004
+6.11257775000e+005, +3.68858392397e+002, -1.41741256684e+004
+6.12507750000e+005, +3.57569840474e+002, -1.41526238875e+004
+6.13757725000e+005, +3.64789169799e+002, -1.41194778835e+004
+6.15007700000e+005, +3.58505416526e+002, -1.41035382861e+004
+6.16257675000e+005, +3.62307940118e+002, -1.40623059073e+004
+6.17507650000e+005, +3.62280259217e+002, -1.40418697674e+004
+6.18757625000e+005, +3.56748792465e+002, -1.40140852865e+004
+6.20007600000e+005, +3.51976222997e+002, -1.39906842478e+004
+6.21257575000e+005, +3.67639507617e+002, -1.39511879889e+004
+6.22507550000e+005, +3.56475701591e+002, -1.39272364883e+004
+6.23757525000e+005, +3.48082065782e+002, -1.38982607634e+004
+6.25007500000e+005, +3.62309884956e+002, -1.38733159706e+004
+6.26257475000e+005, +3.58101466424e+002, -1.38388090519e+004
+6.27507450000e+005, +3.57558330538e+002, -1.38039343708e+004
+6.28757425000e+005, +3.48371838367e+002, -1.37924493279e+004
+6.30007400000e+005, +3.37869243430e+002, -1.37710423944e+004
+6.31257375000e+005, +3.48237699582e+002, -1.37355786022e+004
+6.32507350000e+005, +3.47350066228e+002, -1.36997177343e+004
+6.33757325000e+005, +3.49370375022e+002, -1.36790910123e+004
+6.35007300000e+005, +3.48302809408e+002, -1.36525743956e+004
+6.36257275000e+005, +3.50392316559e+002, -1.36308490193e+004
+6.37507250000e+005, +3.46234769237e+002, -1.36066537903e+004
+6.38757225000e+005, +3.41539287789e+002, -1.35828613681e+004
+6.40007200000e+005, +3.40704716128e+002, -1.35461588340e+004
+6.41257175000e+005, +3.40841716441e+002, -1.35245749121e+004
+6.42507150000e+005, +3.45468994702e+002, -1.35028773171e+004
+6.43757125000e+005, +3.36181172933e+002, -1.34694879302e+004
+6.45007100000e+005, +3.46601065044e+002, -1.34357011989e+004
+6.46257075000e+005, +3.40114801849e+002, -1.34194450409e+004
+6.47507050000e+005, +3.39897772235e+002, -1.33903501397e+004
+6.48757025000e+005, +3.37965365469e+002, -1.33682338786e+004
+6.50007000000e+005, +3.33910188135e+002, -1.33459415036e+004
+6.51256975000e+005, +3.38193398160e+002, -1.33123183679e+004
+6.52506950000e+005, +3.41310694139e+002, -1.32869449254e+004
+6.53756925000e+005, +3.34690888484e+002, -1.32653220215e+004
+6.55006900000e+005, +3.32652267879e+002, -1.32413318200e+004
+6.56256875000e+005, +3.34210430799e+002, -1.32150143887e+004
+6.57506850000e+005, +3.29339482053e+002, -1.31895153530e+004
+6.58756825000e+005, +3.30830048162e+002, -1.31717163940e+004
+6.60006800000e+005, +3.32100543030e+002, -1.31444960461e+004
+6.61256775000e+005, +3.27302693321e+002, -1.31211542892e+004
+6.62506750000e+005, +3.26079700215e+002, -1.30917985719e+004
+6.63756725000e+005, +3.31280911697e+002, -1.30725252642e+004
+6.65006700000e+005, +3.24233399520e+002, -1.30407159962e+004
+6.66256675000e+005, +3.36098735990e+002, -1.30220252490e+004
+6.67506650000e+005, +3.31805976657e+002, -1.29973181554e+004
+6.68756625000e+005, +3.29037237588e+002, -1.29738263486e+004
+6.70006600000e+005, +3.25654108829e+002, -1.29495708947e+004
+6.71256575000e+005, +3.23020563273e+002, -1.29269038130e+004
+6.72506550000e+005, +3.26038040675e+002, -1.29047122093e+004
+6.73756525000e+005, +3.23209633536e+002, -1.28795204217e+004
+6.75006500000e+005, +3.23688834581e+002, -1.28594693842e+004
+6.76256475000e+005, +3.18258947274e+002, -1.28285952164e+004
+6.77506450000e+005, +3.24204563865e+002, -1.28068072359e+004
+6.78756425000e+005, +3.20698249631e+002, -1.27885379187e+004
+6.80006400000e+005, +3.18405087957e+002, -1.27622982691e+004
+6.81256375000e+005, +3.17996138622e+002, -1.27397009507e+004
+6.82506350000e+005, +3.18064263308e+002, -1.27162492664e+004
+6.83756325000e+005, +3.17254761635e+002, -1.26938767328e+004
+6.85006300000e+005, +3.17257106381e+002, -1.26700363276e+004
+6.86256275000e+005, +3.15143501838e+002, -1.26471727203e+004
+6.87506250000e+005, +3.18004178626e+002, -1.26254629442e+004
+6.88756225000e+005, +3.10786863292e+002, -1.26031198105e+004
+6.90006200000e+005, +3.13704511277e+002, -1.25806348905e+004
+6.91256175000e+005, +3.15736730648e+002, -1.25584709225e+004
+6.92506150000e+005, +3.10018411835e+002, -1.25374639041e+004
+6.93756125000e+005, +3.10686211093e+002, -1.25174923358e+004
+6.95006100000e+005, +3.11271978550e+002, -1.24900747976e+004
+6.96256075000e+005, +3.12988404318e+002, -1.24669699046e+004
+6.97506050000e+005, +3.09773223993e+002, -1.24463950964e+004
+6.98756025000e+005, +3.08954938892e+002, -1.24267747175e+004
+7.00006000000e+005, +3.08575391830e+002, -1.24000533280e+004
+7.01255975000e+005, +3.08894792997e+002, -1.23814445157e+004
+7.02505950000e+005, +3.07158827042e+002, -1.23573748206e+004
+7.03755925000e+005, +3.03987876234e+002, -1.23352141122e+004
+7.05005900000e+005, +3.07340651025e+002, -1.23158860010e+004
+7.06255875000e+005, +3.03122655371e+002, -1.22964783525e+004
+7.07505850000e+005, +3.01508624155e+002, -1.22758208956e+004
+7.08755825000e+005, +3.08208784635e+002, -1.22519811633e+004
+7.10005800000e+005, +3.04678032419e+002, -1.22304757038e+004
+7.11255775000e+005, +3.02528569607e+002, -1.22111436887e+004
+7.12505750000e+005, +3.01800625435e+002, -1.21894774339e+004
+7.13755725000e+005, +3.01991346126e+002, -1.21683337227e+004
+7.15005700000e+005, +3.00216945999e+002, -1.21475999542e+004
+7.16255675000e+005, +2.99704628398e+002, -1.21261207883e+004
+7.17505650000e+005, +2.99497850854e+002, -1.21053580704e+004
+7.18755625000e+005, +3.01550039112e+002, -1.20848376835e+004
+7.20005600000e+005, +2.98071461280e+002, -1.20633353554e+004
+7.21255575000e+005, +2.97269288243e+002, -1.20427098434e+004
+7.22505550000e+005, +2.97648622601e+002, -1.20243050811e+004
+7.23755525000e+005, +2.97452819788e+002, -1.20015269516e+004
+7.25005500000e+005, +2.97863927687e+002, -1.19823134723e+004
+7.26255475000e+005, +2.94742532136e+002, -1.19625288911e+004
+7.27505450000e+005, +2.92049553171e+002, -1.19408628121e+004
+7.28755425000e+005, +2.94001610881e+002, -1.19204240534e+004
+7.30005400000e+005, +2.93367692157e+002, -1.19007204414e+004
+7.31255375000e+005, +2.92235386884e+002, -1.18806564415e+004
+7.32505350000e+005, +2.92504011417e+002, -1.18624511378e+004
+7.33755325000e+005, +2.91574738489e+002, -1.18399731824e+004
+7.35005300000e+005, +2.89294100850e+002, -1.18228772819e+004
+7.36255275000e+005, +2.92651323837e+002, -1.18012393586e+004
+7.37505250000e+005, +2.88139204025e+002, -1.17804958709e+004
+7.38755225000e+005, +2.89346776821e+002, -1.17623151376e+004
+7.40005200000e+005, +2.87416882195e+002, -1.17411623840e+004
+7.41255175000e+005, +2.87956906420e+002, -1.17221658734e+004
+7.42505150000e+005, +2.87851326671e+002, -1.17029058253e+004
+7.43755125000e+005, +2.86088662514e+002, -1.16847641856e+004
+7.45005100000e+005, +2.85630292034e+002, -1.16646423483e+004
+7.46255075000e+005, +2.85325704402e+002, -1.16445544281e+004
+7.47505050000e+005, +2.85392257795e+002, -1.16273320695e+004
+7.48755025000e+005, +2.86401361188e+002, -1.16060385273e+004
+7.50005000000e+005, +2.83650707523e+002, -1.15864548012e+004
+7.51254975000e+005, +2.83843044679e+002, -1.15692503262e+004
+7.52504950000e+005, +2.82227579147e+002, -1.15506504385e+004
+7.53754925000e+005, +2.82465385165e+002, -1.15315660622e+004
+7.55004900000e+005, +2.81656134408e+002, -1.15128702616e+004
+7.56254875000e+005, +2.78994674898e+002, -1.14943756621e+004
+7.57504850000e+005, +2.82450067789e+002, -1.14748625317e+004
+7.58754825000e+005, +2.80818502371e+002, -1.14565754671e+004
+7.60004800000e+005, +2.80402817699e+002, -1.14378872183e+004
+7.61254775000e+005, +2.77697464350e+002, -1.14209442652e+004
+7.62504750000e+005, +2.79777376791e+002, -1.13989625013e+004
+7.63754725000e+005, +2.78382604367e+002, -1.13827645280e+004
+7.65004700000e+005, +2.76958821434e+002, -1.13644228133e+004
+7.66254675000e+005, +2.77259024255e+002, -1.13453610523e+004
+7.67504650000e+005, +2.76529015198e+002, -1.13274917543e+004
+7.68754625000e+005, +2.76947111094e+002, -1.13056427704e+004
+7.70004600000e+005, +2.75111192529e+002, -1.12924692293e+004
+7.71254575000e+005, +2.75635786673e+002, -1.12732092682e+004
+7.72504550000e+005, +2.74334842715e+002, -1.12544676325e+004
+7.73754525000e+005, +2.73574327474e+002, -1.12379039512e+004
+7.75004500000e+005, +2.72873969703e+002, -1.12192629594e+004
+7.76254475000e+005, +2.72742279957e+002, -1.12016641028e+004
+7.77504450000e+005, +2.72222386027e+002, -1.11834118445e+004
+7.78754425000e+005, +2.71513435268e+002, -1.11670799366e+004
+7.80004400000e+005, +2.71163865741e+002, -1.11491477136e+004
+7.81254375000e+005, +2.72107665986e+002, -1.11310604482e+004
+7.82504350000e+005, +2.69644066121e+002, -1.11111766458e+004
+7.83754325000e+005, +2.68554523375e+002, -1.10957138541e+004
+7.85004300000e+005, +2.68963129722e+002, -1.10784263398e+004
+7.86254275000e+005, +2.69605514864e+002, -1.10601187279e+004
+7.87504250000e+005, +2.68309318789e+002, -1.10437447205e+004
+7.88754225000e+005, +2.67560223719e+002, -1.10263141815e+004
+7.90004200000e+005, +2.67225516666e+002, -1.10090612593e+004
+7.91254175000e+005, +2.66295051447e+002, -1.09918735577e+004
+7.92504150000e+005, +2.65588815407e+002, -1.09754154823e+004
+7.93754125000e+005, +2.65287818591e+002, -1.09577347196e+004
+7.95004100000e+005, +2.65205941924e+002, -1.09419350390e+004
+7.96254075000e+005, +2.64713665848e+002, -1.09236195138e+004
+7.97504050000e+005, +2.63905440633e+002, -1.09068253327e+004
+7.98754025000e+005, +2.63618073692e+002, -1.08904415981e+004
+8.00004000000e+005, +2.63134391565e+002, -1.08733958184e+004
+8.01253975000e+005, +2.63013286361e+002, -1.08570878458e+004
+8.02503950000e+005, +2.61472839483e+002, -1.08402982739e+004
+8.03753925000e+005, +2.61738844779e+002, -1.08236183877e+004
+8.05003900000e+005, +2.60261031085e+002, -1.08063692113e+004
+8.06253875000e+005, +2.61269093522e+002, -1.07899641455e+004
+8.07503850000e+005, +2.60642856083e+002, -1.07730756561e+004
+8.08753825000e+005, +2.59880362723e+002, -1.07574174136e+004
+8.10003800000e+005, +2.58887877199e+002, -1.07415324832e+004
+8.11253775000e+005, +2.58643894441e+002, -1.07246986227e+004
+8.12503750000e+005, +2.58703394146e+002, -1.07083710266e+004
+8.13753725000e+005, +2.57624821902e+002, -1.06923587814e+004
+8.15003700000e+005, +2.57678626934e+002, -1.06758417027e+004
+8.16253675000e+005, +2.57095192000e+002, -1.06597257783e+004
+8.17503650000e+005, +2.57698601833e+002, -1.06429870281e+004
+8.18753625000e+005, +2.55783373614e+002, -1.06282091022e+004
+8.20003600000e+005, +2.55440491318e+002, -1.06122614520e+004
+8.21253575000e+005, +2.54943316710e+002, -1.05957483469e+004
+8.22503550000e+005, +2.54132341022e+002, -1.05798663608e+004
+8.23753525000e+005, +2.54172003285e+002, -1.05638672030e+004
+8.25003500000e+005, +2.53521026172e+002, -1.05477892556e+004
+8.26253475000e+005, +2.53099496685e+002, -1.05318526870e+004
+8.27503450000e+005, +2.52988558965e+002, -1.05168536858e+004
+8.28753425000e+005, +2.52326523761e+002, -1.05004001120e+004
+8.30003400000e+005, +2.52183361934e+002, -1.04861240721e+004
+8.31253375000e+005, +2.51762087152e+002, -1.04695962511e+004
+8.32503350000e+005, +2.50874322298e+002, -1.04539324927e+004
+8.33753325000e+005, +2.50661178456e+002, -1.04385393034e+004
+8.35003300000e+005, +2.49953707627e+002, -1.04226912105e+004
+8.36253275000e+005, +2.49457039423e+002, -1.04076708244e+004
+8.37503250000e+005, +2.48960897646e+002, -1.03924737545e+004
+8.38753225000e+005, +2.48597767705e+002, -1.03767624147e+004
+8.40003200000e+005, +2.48603378885e+002, -1.03615965423e+004
+8.41253175000e+005, +2.47754528596e+002, -1.03468870626e+004
+8.42503150000e+005, +2.47383029764e+002, -1.03313688519e+004
+8.43753125000e+005, +2.47253449022e+002, -1.03164464831e+004
+8.45003100000e+005, +2.46656174072e+002, -1.03012528942e+004
+8.46253075000e+005, +2.46467977714e+002, -1.02865142578e+004
+8.47503050000e+005, +2.45328377646e+002, -1.02714615717e+004
+8.48753025000e+005, +2.45065721588e+002, -1.02565470026e+004
+8.50003000000e+005, +2.45107884894e+002, -1.02412926528e+004
+8.51252975000e+005, +2.44513329050e+002, -1.02264202785e+004
+8.52502950000e+005, +2.43835741234e+002, -1.02118658284e+004
+8.53752925000e+005, +2.43849123650e+002, -1.01980930328e+004
+8.55002900000e+005, +2.43056907707e+002, -1.01824751889e+004
+8.56252875000e+005, +2.43145469674e+002, -1.01674073554e+004
+8.57502850000e+005, +2.42257247729e+002, -1.01534054159e+004
+8.58752825000e+005, +2.41709827945e+002, -1.01387208182e+004
+8.60002800000e+005, +2.41881995247e+002, -1.01236233725e+004
+8.61252775000e+005, +2.41497999227e+002, -1.01097060149e+004
+8.62502750000e+005, +2.40370096055e+002, -1.00951130312e+004
+8.63752725000e+005, +2.40375476541e+002, -1.00807315273e+004
+8.65002700000e+005, +2.39853888314e+002, -1.00660783676e+004
+8.66252675000e+005, +2.39355588303e+002, -1.00511963729e+004
+8.67502650000e+005, +2.38902276910e+002, -1.00372626412e+004
+8.68752625000e+005, +2.38523747933e+002, -1.00231469834e+004
+8.70002600000e+005, +2.38876013133e+002, -1.00090376650e+004
+8.71252575000e+005, +2.38003712935e+002, -9.99510078455e+003
+8.72502550000e+005, +2.37218948896e+002, -9.98044439427e+003
+8.73752525000e+005, +2.37481969771e+002, -9.96712050621e+003
+8.75002500000e+005, +2.36119186414e+002, -9.95289962977e+003
+8.76252475000e+005, +2.36266007256e+002, -9.93827229391e+003
+8.77502450000e+005, +2.35847881680e+002, -9.92446472726e+003
+8.78752425000e+005, +2.35562871741e+002, -9.91091257878e+003
+8.80002400000e+005, +2.34951303549e+002, -9.89689589459e+003
+8.81252375000e+005, +2.34655183091e+002, -9.88280843622e+003
+8.82502350000e+005, +2.34552641791e+002, -9.86880889070e+003
+8.83752325000e+005, +2.34188546684e+002, -9.85542734126e+003
+8.85002300000e+005, +2.33558079960e+002, -9.84187206941e+003
+8.86252275000e+005, +2.33410804643e+002, -9.82756138026e+003
+8.87502250000e+005, +2.33223331609e+002, -9.81405668809e+003
+8.88752225000e+005, +2.32436671331e+002, -9.80016247234e+003
+8.90002200000e+005, +2.32170605972e+002, -9.78699623323e+003
+8.91252175000e+005, +2.31713678096e+002, -9.77294528192e+003
+8.92502150000e+005, +2.31161348590e+002, -9.75974870536e+003
+8.93752125000e+005, +2.30740499639e+002, -9.74619361241e+003
+8.95002100000e+005, +2.30385482439e+002, -9.73259193417e+003
+8.96252075000e+005, +2.30268328741e+002, -9.71936893316e+003
+8.97502050000e+005, +2.29722420458e+002, -9.70568053699e+003
+8.98752025000e+005, +2.30294234730e+002, -9.69249412287e+003
+9.00002000000e+005, +2.29116041887e+002, -9.67937364291e+003
+9.01251975000e+005, +2.28511427642e+002, -9.66589655560e+003
+9.02501950000e+005, +2.28330446231e+002, -9.65274721625e+003
+9.03751925000e+005, +2.27828542882e+002, -9.63961696036e+003
+9.05001900000e+005, +2.27746803326e+002, -9.62689460205e+003
+9.06251875000e+005, +2.27247794460e+002, -9.61358173388e+003
+9.07501850000e+005, +2.26655360960e+002, -9.60071108290e+003
+9.08751825000e+005, +2.27140949162e+002, -9.58721691580e+003
+9.10001800000e+005, +2.26397626037e+002, -9.57484876115e+003
+9.11251775000e+005, +2.26080994651e+002, -9.56122524935e+003
+9.12501750000e+005, +2.25523810188e+002, -9.54854584023e+003
+9.13751725000e+005, +2.25155676184e+002, -9.53587697067e+003
+9.15001700000e+005, +2.24918414950e+002, -9.52282318237e+003
+9.16251675000e+005, +2.24422538360e+002, -9.51015174372e+003
+9.17501650000e+005, +2.24184917272e+002, -9.49759688060e+003
+9.18751625000e+005, +2.24375248096e+002, -9.48506245347e+003
+9.20001600000e+005, +2.23024140671e+002, -9.47176201249e+003
+9.21251575000e+005, +2.22523310572e+002, -9.45871866492e+003
+9.22501550000e+005, +2.22652895736e+002, -9.44727974846e+003
+9.23751525000e+005, +2.22535896009e+002, -9.43343081365e+003
+9.25001500000e+005, +2.21835054895e+002, -9.42110721506e+003
+9.26251475000e+005, +2.21956469125e+002, -9.40873003458e+003
+9.27501450000e+005, +2.21383582606e+002, -9.39657959282e+003
+9.28751425000e+005, +2.21244073860e+002, -9.38389979352e+003
+9.30001400000e+005, +2.20675398481e+002, -9.37143312103e+003
+9.31251375000e+005, +2.20342953322e+002, -9.35886946967e+003
+9.32501350000e+005, +2.19620020995e+002, -9.34611455653e+003
+9.33751325000e+005, +2.19657942057e+002, -9.33420309654e+003
+9.35001300000e+005, +2.19681734277e+002, -9.32214409824e+003
+9.36251275000e+005, +2.19429709305e+002, -9.30949796305e+003
+9.37501250000e+005, +2.18797009012e+002, -9.29737140372e+003
+9.38751225000e+005, +2.18328011168e+002, -9.28495468331e+003
+9.40001200000e+005, +2.18344723943e+002, -9.27278833637e+003
+9.41251175000e+005, +2.17614230452e+002, -9.26098156835e+003
+9.42501150000e+005, +2.17585246456e+002, -9.24898590381e+003
+9.43751125000e+005, +2.16908683707e+002, -9.23694999284e+003
+9.45001100000e+005, +2.16929226666e+002, -9.22545092175e+003
+9.46251075000e+005, +2.15656723244e+002, -9.21265700983e+003
+9.47501050000e+005, +2.16043392091e+002, -9.20059318627e+003
+9.48751025000e+005, +2.16239866771e+002, -9.18867289543e+003
+9.50001000000e+005, +2.15245861792e+002, -9.17667780567e+003
+9.51250975000e+005, +2.15007101896e+002, -9.16478405821e+003
+9.52500950000e+005, +2.14807123496e+002, -9.15336976257e+003
+9.53750925000e+005, +2.13793591846e+002, -9.14101749447e+003
+9.55000900000e+005, +2.13906567804e+002, -9.12861232973e+003
+9.56250875000e+005, +2.14016811002e+002, -9.11768455769e+003
+9.57500850000e+005, +2.13188293898e+002, -9.10581296717e+003
+9.58750825000e+005, +2.13165303597e+002, -9.09402972080e+003
+9.60000800000e+005, +2.13161198581e+002, -9.08243324558e+003
+9.61250775000e+005, +2.12424901703e+002, -9.07082876382e+003
+9.62500750000e+005, +2.12282801118e+002, -9.05937748185e+003
+9.63750725000e+005, +2.11967474593e+002, -9.04739027192e+003
+9.65000700000e+005, +2.11091082710e+002, -9.03615949883e+003
+9.66250675000e+005, +2.11210106876e+002, -9.02454289476e+003
+9.67500650000e+005, +2.10950376651e+002, -9.01277741989e+003
+9.68750625000e+005, +2.10982596998e+002, -9.00173066862e+003
+9.70000600000e+005, +2.10775695505e+002, -8.99050813367e+003
+9.71250575000e+005, +2.10692996933e+002, -8.97899087325e+003
+9.72500550000e+005, +2.09614419545e+002, -8.96673546957e+003
+9.73750525000e+005, +2.09462248654e+002, -8.95572685183e+003
+9.75000500000e+005, +2.08797347033e+002, -8.94438184652e+003
+9.76250475000e+005, +2.08726375436e+002, -8.93309687355e+003
+9.77500450000e+005, +2.08428470580e+002, -8.92186229825e+003
+9.78750425000e+005, +2.09133585128e+002, -8.91044348948e+003
+9.80000400000e+005, +2.07955773645e+002, -8.89960636406e+003
+9.81250375000e+005, +2.07587049615e+002, -8.88837162954e+003
+9.82500350000e+005, +2.07469932992e+002, -8.87692008183e+003
+9.83750325000e+005, +2.07122435837e+002, -8.86580913321e+003
+9.85000300000e+005, +2.06516743659e+002, -8.85481680043e+003
+9.86250275000e+005, +2.06030737577e+002, -8.84342242456e+003
+9.87500250000e+005, +2.05926966318e+002, -8.83266324570e+003
+9.88750225000e+005, +2.05867545880e+002, -8.82141106234e+003
+9.90000200000e+005, +2.05351692389e+002, -8.81068251102e+003
+9.91250175000e+005, +2.04859242327e+002, -8.79934092283e+003
+9.92500150000e+005, +2.04864981793e+002, -8.78855113932e+003
+9.93750125000e+005, +2.04367776443e+002, -8.77695708857e+003
+9.95000100000e+005, +2.03908001377e+002, -8.76640886719e+003
+9.96250075000e+005, +2.03888313156e+002, -8.75531727160e+003
+9.97500050000e+005, +2.04398794050e+002, -8.74513880650e+003
+9.98750025000e+005, +2.03317258810e+002, -8.73426539648e+003
+1.00000000000e+006, +2.03023419489e+002, -8.72315880763e+003
END
