!Keysight Technologies,E4990A,MY54302971,A.03.06
!Date: Thu Sep 08 16:56:13 2022

BEGIN CH1_DATA
Frequency(Hz), R(Ohm)-data, X(Ohm)-data
+5.22509550000e+005, +5.45412391256e+002, -1.68760320244e+004
+5.23759525000e+005, +5.41953881296e+002, -1.68385100715e+004
+5.25009500000e+005, +5.39931584405e+002, -1.67995980024e+004
+5.26259475000e+005, +5.39976738775e+002, -1.67597178370e+004
+5.27509450000e+005, +5.38325498827e+002, -1.67174019326e+004
+5.28759425000e+005, +5.38015958527e+002, -1.66774548815e+004
+5.30009400000e+005, +5.36362688981e+002, -1.66419251840e+004
+5.31259375000e+005, +5.32970407863e+002, -1.66047603615e+004
+5.32509350000e+005, +5.33541656318e+002, -1.65649703419e+004
+5.33759325000e+005, +5.31581071951e+002, -1.65284517029e+004
+5.35009300000e+005, +5.30822304666e+002, -1.64899287852e+004
+5.36259275000e+005, +5.31081691530e+002, -1.64523217620e+004
+5.37509250000e+005, +5.28546280698e+002, -1.64143074328e+004
+5.38759225000e+005, +5.26350641722e+002, -1.63770665801e+004
+5.40009200000e+005, +5.24688413428e+002, -1.63387341199e+004
+5.41259175000e+005, +5.26020304911e+002, -1.63006288298e+004
+5.42509150000e+005, +5.16688969496e+002, -1.62739611696e+004
+5.43759125000e+005, +5.21272430679e+002, -1.62285133900e+004
+5.45009100000e+005, +5.18912379305e+002, -1.61935973241e+004
+5.46259075000e+005, +5.17801907158e+002, -1.61570302802e+004
+5.47509050000e+005, +5.20373994166e+002, -1.61190934426e+004
+5.48759025000e+005, +5.15160528117e+002, -1.60836145965e+004
+5.50009000000e+005, +5.12116249262e+002, -1.60485478806e+004
+5.51258975000e+005, +5.09816801891e+002, -1.60101338712e+004
+5.52508950000e+005, +5.06629800460e+002, -1.59761021841e+004
+5.53758925000e+005, +5.05963323189e+002, -1.59417646107e+004
+5.55008900000e+005, +5.12537707585e+002, -1.59019685342e+004
+5.56258875000e+005, +5.09639811001e+002, -1.58736994186e+004
+5.57508850000e+005, +5.05141201507e+002, -1.58353834143e+004
+5.58758825000e+005, +5.04930695524e+002, -1.58012721870e+004
+5.60008800000e+005, +5.03231518007e+002, -1.57652509051e+004
+5.61258775000e+005, +5.01878148734e+002, -1.57313848504e+004
+5.62508750000e+005, +5.01999652234e+002, -1.57010723932e+004
+5.63758725000e+005, +5.00996824525e+002, -1.56653731706e+004
+5.65008700000e+005, +4.98811870750e+002, -1.56294511252e+004
+5.66258675000e+005, +4.93651104042e+002, -1.55965391694e+004
+5.67508650000e+005, +4.96712872870e+002, -1.55578642471e+004
+5.68758625000e+005, +4.92910478767e+002, -1.55296338909e+004
+5.70008600000e+005, +4.91374546836e+002, -1.54937295649e+004
+5.71258575000e+005, +4.91747723841e+002, -1.54608455731e+004
+5.72508550000e+005, +4.90622858820e+002, -1.54283627522e+004
+5.73758525000e+005, +4.90368233695e+002, -1.53955278664e+004
+5.75008500000e+005, +4.87291853362e+002, -1.53679642883e+004
+5.76258475000e+005, +4.88288435317e+002, -1.53323601402e+004
+5.77508450000e+005, +4.86059509270e+002, -1.52959272170e+004
+5.78758425000e+005, +4.85366930503e+002, -1.52653490983e+004
+5.80008400000e+005, +4.86762357945e+002, -1.52286549612e+004
+5.81258375000e+005, +4.82859436549e+002, -1.52003640256e+004
+5.82508350000e+005, +4.85127237160e+002, -1.51559535528e+004
+5.83758325000e+005, +4.71489253679e+002, -1.51390955686e+004
+5.85008300000e+005, +4.78706562187e+002, -1.51032110267e+004
+5.86258275000e+005, +4.79135530193e+002, -1.50718194016e+004
+5.87508250000e+005, +4.75212141513e+002, -1.50415178567e+004
+5.88758225000e+005, +4.73331417908e+002, -1.50124718521e+004
+5.90008200000e+005, +4.73346969756e+002, -1.49758281426e+004
+5.91258175000e+005, +4.70620193001e+002, -1.49497470586e+004
+5.92508150000e+005, +4.68218138030e+002, -1.49148033642e+004
+5.93758125000e+005, +4.69699244527e+002, -1.48840866929e+004
+5.95008100000e+005, +4.66277188853e+002, -1.48545494778e+004
+5.96258075000e+005, +4.66566818171e+002, -1.48244319244e+004
+5.97508050000e+005, +4.63752181364e+002, -1.47912015240e+004
+5.98758025000e+005, +4.66841227879e+002, -1.47624247089e+004
+6.00008000000e+005, +4.68061094762e+002, -1.47320484352e+004
+6.01257975000e+005, +4.66846960618e+002, -1.47019832181e+004
+6.02507950000e+005, +4.67847384922e+002, -1.46729650267e+004
+6.03757925000e+005, +4.59328279425e+002, -1.46432496829e+004
+6.05007900000e+005, +4.59192637422e+002, -1.46162106666e+004
+6.06257875000e+005, +4.59111019830e+002, -1.45846653727e+004
+6.07507850000e+005, +4.65913222821e+002, -1.45575700532e+004
+6.08757825000e+005, +4.55657013244e+002, -1.45246770864e+004
+6.10007800000e+005, +4.51545716377e+002, -1.45002763159e+004
+6.11257775000e+005, +4.58396181066e+002, -1.44693191367e+004
+6.12507750000e+005, +4.65251100200e+002, -1.44386894264e+004
+6.13757725000e+005, +4.53171775867e+002, -1.44097274111e+004
+6.15007700000e+005, +4.56574329614e+002, -1.43820615436e+004
+6.16257675000e+005, +4.52998973815e+002, -1.43465102726e+004
+6.17507650000e+005, +4.53810546640e+002, -1.43193128809e+004
+6.18757625000e+005, +4.45945136574e+002, -1.42927622968e+004
+6.20007600000e+005, +4.49883241120e+002, -1.42696051024e+004
+6.21257575000e+005, +4.50797885527e+002, -1.42383758827e+004
+6.22507550000e+005, +4.55581270660e+002, -1.42071287768e+004
+6.23757525000e+005, +4.39432030916e+002, -1.41839443831e+004
+6.25007500000e+005, +4.42261192418e+002, -1.41561010306e+004
+6.26257475000e+005, +4.38972815041e+002, -1.41280834091e+004
+6.27507450000e+005, +4.43149198776e+002, -1.41014440409e+004
+6.28757425000e+005, +4.40522558441e+002, -1.40682969576e+004
+6.30007400000e+005, +4.42471357223e+002, -1.40398954020e+004
+6.31257375000e+005, +4.36525776162e+002, -1.40082801791e+004
+6.32507350000e+005, +4.37305630026e+002, -1.39882280796e+004
+6.33757325000e+005, +4.31168971984e+002, -1.39648896002e+004
+6.35007300000e+005, +4.37462274317e+002, -1.39354707903e+004
+6.36257275000e+005, +4.26456177576e+002, -1.39055107342e+004
+6.37507250000e+005, +4.33852936647e+002, -1.38779443175e+004
+6.38757225000e+005, +4.38238543490e+002, -1.38499808191e+004
+6.40007200000e+005, +4.43470890084e+002, -1.38294955265e+004
+6.41257175000e+005, +4.35626060575e+002, -1.38013391231e+004
+6.42507150000e+005, +4.33178246947e+002, -1.37736768751e+004
+6.43757125000e+005, +4.27903635585e+002, -1.37512868308e+004
+6.45007100000e+005, +4.26456047111e+002, -1.37237272538e+004
+6.46257075000e+005, +4.29337096684e+002, -1.36968779708e+004
+6.47507050000e+005, +4.23466875101e+002, -1.36636243324e+004
+6.48757025000e+005, +4.23996690033e+002, -1.36453834000e+004
+6.50007000000e+005, +4.15722723713e+002, -1.36215786863e+004
+6.51256975000e+005, +4.24795074842e+002, -1.35930186277e+004
+6.52506950000e+005, +4.24732573871e+002, -1.35666703914e+004
+6.53756925000e+005, +4.19508873194e+002, -1.35466016755e+004
+6.55006900000e+005, +4.25257343367e+002, -1.35137112715e+004
+6.56256875000e+005, +4.23097205997e+002, -1.34911467090e+004
+6.57506850000e+005, +4.17075208913e+002, -1.34634240390e+004
+6.58756825000e+005, +4.21750016193e+002, -1.34435655298e+004
+6.60006800000e+005, +4.20170848073e+002, -1.34203761948e+004
+6.61256775000e+005, +4.15026208874e+002, -1.33918685107e+004
+6.62506750000e+005, +4.12344176323e+002, -1.33649249698e+004
+6.63756725000e+005, +4.14239589763e+002, -1.33426871962e+004
+6.65006700000e+005, +4.13902566062e+002, -1.33152973739e+004
+6.66256675000e+005, +4.13575894402e+002, -1.32926653428e+004
+6.67506650000e+005, +4.12541112922e+002, -1.32701825635e+004
+6.68756625000e+005, +4.09584693366e+002, -1.32417649635e+004
+6.70006600000e+005, +4.05504762004e+002, -1.32158258957e+004
+6.71256575000e+005, +4.10389171258e+002, -1.31946342392e+004
+6.72506550000e+005, +4.06362048241e+002, -1.31698128433e+004
+6.73756525000e+005, +4.06208676392e+002, -1.31494064193e+004
+6.75006500000e+005, +4.07275820996e+002, -1.31226522315e+004
+6.76256475000e+005, +4.05640558419e+002, -1.30996065693e+004
+6.77506450000e+005, +4.03871924523e+002, -1.30757145033e+004
+6.78756425000e+005, +4.04279484637e+002, -1.30523334640e+004
+6.80006400000e+005, +4.03290198542e+002, -1.30257285199e+004
+6.81256375000e+005, +4.03342157075e+002, -1.30057361756e+004
+6.82506350000e+005, +3.97946031435e+002, -1.29799887460e+004
+6.83756325000e+005, +4.00326730021e+002, -1.29578964408e+004
+6.85006300000e+005, +3.96044762686e+002, -1.29351813733e+004
+6.86256275000e+005, +3.98222238469e+002, -1.29092508258e+004
+6.87506250000e+005, +3.96478719962e+002, -1.28874320386e+004
+6.88756225000e+005, +3.98707794122e+002, -1.28663632527e+004
+6.90006200000e+005, +3.96834616641e+002, -1.28441430240e+004
+6.91256175000e+005, +3.95572425467e+002, -1.28183821918e+004
+6.92506150000e+005, +3.94466089922e+002, -1.27966760699e+004
+6.93756125000e+005, +3.96597233773e+002, -1.27709791142e+004
+6.95006100000e+005, +3.89898176136e+002, -1.27496111878e+004
+6.96256075000e+005, +3.90988204837e+002, -1.27277364883e+004
+6.97506050000e+005, +3.90616801670e+002, -1.27062898347e+004
+6.98756025000e+005, +3.91244037002e+002, -1.26855781091e+004
+7.00006000000e+005, +3.87983140198e+002, -1.26620533001e+004
+7.01255975000e+005, +3.87939553712e+002, -1.26418607206e+004
+7.02505950000e+005, +3.87470988809e+002, -1.26180472461e+004
+7.03755925000e+005, +3.88102487697e+002, -1.25970755884e+004
+7.05005900000e+005, +3.88544002507e+002, -1.25760632622e+004
+7.06255875000e+005, +3.83644397649e+002, -1.25504855443e+004
+7.07505850000e+005, +3.85309499334e+002, -1.25302458302e+004
+7.08755825000e+005, +3.84014016265e+002, -1.25078842432e+004
+7.10005800000e+005, +3.84213987679e+002, -1.24861602805e+004
+7.11255775000e+005, +3.84791094867e+002, -1.24647472414e+004
+7.12505750000e+005, +3.81725202737e+002, -1.24449542177e+004
+7.13755725000e+005, +3.81896134409e+002, -1.24212423335e+004
+7.15005700000e+005, +3.80266367297e+002, -1.24005075624e+004
+7.16255675000e+005, +3.81858799051e+002, -1.23804618062e+004
+7.17505650000e+005, +3.80997138746e+002, -1.23565584325e+004
+7.18755625000e+005, +3.79116805419e+002, -1.23376908469e+004
+7.20005600000e+005, +3.78038609613e+002, -1.23155505511e+004
+7.21255575000e+005, +3.74730529310e+002, -1.22961992141e+004
+7.22505550000e+005, +3.76308880553e+002, -1.22740456348e+004
+7.23755525000e+005, +3.75633681143e+002, -1.22540686014e+004
+7.25005500000e+005, +3.73548974850e+002, -1.22315119561e+004
+7.26255475000e+005, +3.75224374875e+002, -1.22132375696e+004
+7.27505450000e+005, +3.73566406952e+002, -1.21926828840e+004
+7.28755425000e+005, +3.73023874273e+002, -1.21703462889e+004
+7.30005400000e+005, +3.71513551224e+002, -1.21518784405e+004
+7.31255375000e+005, +3.71787871304e+002, -1.21314052131e+004
+7.32505350000e+005, +3.71658806468e+002, -1.21104933439e+004
+7.33755325000e+005, +3.69622207186e+002, -1.20896472245e+004
+7.35005300000e+005, +3.69005380022e+002, -1.20687062805e+004
+7.36255275000e+005, +3.67895710358e+002, -1.20497688836e+004
+7.37505250000e+005, +3.65040082927e+002, -1.20283221773e+004
+7.38755225000e+005, +3.68232278501e+002, -1.20100824852e+004
+7.40005200000e+005, +3.67401659371e+002, -1.19879934440e+004
+7.41255175000e+005, +3.65563485140e+002, -1.19690870629e+004
+7.42505150000e+005, +3.66204836163e+002, -1.19472414593e+004
+7.43755125000e+005, +3.63607589836e+002, -1.19295159058e+004
+7.45005100000e+005, +3.63982404270e+002, -1.19111136165e+004
+7.46255075000e+005, +3.63711764267e+002, -1.18902373330e+004
+7.47505050000e+005, +3.62118810931e+002, -1.18701788449e+004
+7.48755025000e+005, +3.62399347326e+002, -1.18512213261e+004
+7.50005000000e+005, +3.61906074047e+002, -1.18333552290e+004
+7.51254975000e+005, +3.60427275731e+002, -1.18120098267e+004
+7.52504950000e+005, +3.60394273648e+002, -1.17930535401e+004
+7.53754925000e+005, +3.59087501593e+002, -1.17729743482e+004
+7.55004900000e+005, +3.58850688538e+002, -1.17555580544e+004
+7.56254875000e+005, +3.58474879210e+002, -1.17354837100e+004
+7.57504850000e+005, +3.57073682364e+002, -1.17163229201e+004
+7.58754825000e+005, +3.56203402075e+002, -1.16975403123e+004
+7.60004800000e+005, +3.55561864455e+002, -1.16790634239e+004
+7.61254775000e+005, +3.54758979762e+002, -1.16599784063e+004
+7.62504750000e+005, +3.54437119280e+002, -1.16408310911e+004
+7.63754725000e+005, +3.52676959255e+002, -1.16218056614e+004
+7.65004700000e+005, +3.53683368233e+002, -1.16038201384e+004
+7.66254675000e+005, +3.53652260406e+002, -1.15850120166e+004
+7.67504650000e+005, +3.52538219560e+002, -1.15666651419e+004
+7.68754625000e+005, +3.51121187654e+002, -1.15478569480e+004
+7.70004600000e+005, +3.51233409948e+002, -1.15293083357e+004
+7.71254575000e+005, +3.49889094612e+002, -1.15114612964e+004
+7.72504550000e+005, +3.49125199978e+002, -1.14921324323e+004
+7.73754525000e+005, +3.49693805704e+002, -1.14739476869e+004
+7.75004500000e+005, +3.48043481446e+002, -1.14564391818e+004
+7.76254475000e+005, +3.44464427132e+002, -1.14385028366e+004
+7.77504450000e+005, +3.46459662427e+002, -1.14198111116e+004
+7.78754425000e+005, +3.44139321915e+002, -1.14028152394e+004
+7.80004400000e+005, +3.45854942103e+002, -1.13828615421e+004
+7.81254375000e+005, +3.45745662776e+002, -1.13657586459e+004
+7.82504350000e+005, +3.44302174327e+002, -1.13471105767e+004
+7.83754325000e+005, +3.44054901393e+002, -1.13288953100e+004
+7.85004300000e+005, +3.43817387785e+002, -1.13110997903e+004
+7.86254275000e+005, +3.42656147926e+002, -1.12921090061e+004
+7.87504250000e+005, +3.43372652488e+002, -1.12731729258e+004
+7.88754225000e+005, +3.42147944130e+002, -1.12551972464e+004
+7.90004200000e+005, +3.40534877783e+002, -1.12398402851e+004
+7.91254175000e+005, +3.40825925915e+002, -1.12218099509e+004
+7.92504150000e+005, +3.39721594272e+002, -1.12044461863e+004
+7.93754125000e+005, +3.38638113836e+002, -1.11876468118e+004
+7.95004100000e+005, +3.38865552375e+002, -1.11701576859e+004
+7.96254075000e+005, +3.38143968611e+002, -1.11528084583e+004
+7.97504050000e+005, +3.37882888376e+002, -1.11344246323e+004
+7.98754025000e+005, +3.37011965708e+002, -1.11183352487e+004
+8.00004000000e+005, +3.36775646074e+002, -1.11017626097e+004
+8.01253975000e+005, +3.35532469429e+002, -1.10848271974e+004
+8.02503950000e+005, +3.35004155647e+002, -1.10682811891e+004
+8.03753925000e+005, +3.34340571051e+002, -1.10511401293e+004
+8.05003900000e+005, +3.34060172767e+002, -1.10340773419e+004
+8.06253875000e+005, +3.33338535194e+002, -1.10170121217e+004
+8.07503850000e+005, +3.32900605738e+002, -1.10003265880e+004
+8.08753825000e+005, +3.32294284014e+002, -1.09832909148e+004
+8.10003800000e+005, +3.31489402329e+002, -1.09668967768e+004
+8.11253775000e+005, +3.30483932080e+002, -1.09500753489e+004
+8.12503750000e+005, +3.29989875140e+002, -1.09336214005e+004
+8.13753725000e+005, +3.30067462366e+002, -1.09175449236e+004
+8.15003700000e+005, +3.29454677176e+002, -1.09004612470e+004
+8.16253675000e+005, +3.28710872293e+002, -1.08840280329e+004
+8.17503650000e+005, +3.28191746297e+002, -1.08678717895e+004
+8.18753625000e+005, +3.27561435949e+002, -1.08514829070e+004
+8.20003600000e+005, +3.27168878468e+002, -1.08352882085e+004
+8.21253575000e+005, +3.26327582008e+002, -1.08190273199e+004
+8.22503550000e+005, +3.25537953275e+002, -1.08019147526e+004
+8.23753525000e+005, +3.25374842554e+002, -1.07868840312e+004
+8.25003500000e+005, +3.25820026211e+002, -1.07710183529e+004
+8.26253475000e+005, +3.24465174058e+002, -1.07545803519e+004
+8.27503450000e+005, +3.23548378804e+002, -1.07386755670e+004
+8.28753425000e+005, +3.23289175910e+002, -1.07226014933e+004
+8.30003400000e+005, +3.22626509479e+002, -1.07071888085e+004
+8.31253375000e+005, +3.22268507586e+002, -1.06910244617e+004
+8.32503350000e+005, +3.21730529042e+002, -1.06749608862e+004
+8.33753325000e+005, +3.21391531043e+002, -1.06596133971e+004
+8.35003300000e+005, +3.20619272479e+002, -1.06436262134e+004
+8.36253275000e+005, +3.21052102802e+002, -1.06277243135e+004
+8.37503250000e+005, +3.19129163588e+002, -1.06125992961e+004
+8.38753225000e+005, +3.19079589662e+002, -1.05971820659e+004
+8.40003200000e+005, +3.18277186054e+002, -1.05813762711e+004
+8.41253175000e+005, +3.17641752023e+002, -1.05655991004e+004
+8.42503150000e+005, +3.17441988331e+002, -1.05507502744e+004
+8.43753125000e+005, +3.16485329323e+002, -1.05350789921e+004
+8.45003100000e+005, +3.16391611151e+002, -1.05199617912e+004
+8.46253075000e+005, +3.16220532385e+002, -1.05047589035e+004
+8.47503050000e+005, +3.15508347698e+002, -1.04896701840e+004
+8.48753025000e+005, +3.14963000700e+002, -1.04747246501e+004
+8.50003000000e+005, +3.14678500359e+002, -1.04591227815e+004
+8.51252975000e+005, +3.13966037974e+002, -1.04436505309e+004
+8.52502950000e+005, +3.13132833792e+002, -1.04292373737e+004
+8.53752925000e+005, +3.12644812108e+002, -1.04138793807e+004
+8.55002900000e+005, +3.12399502670e+002, -1.03987607279e+004
+8.56252875000e+005, +3.11782058038e+002, -1.03838175138e+004
+8.57502850000e+005, +3.11282665665e+002, -1.03695730262e+004
+8.58752825000e+005, +3.10772999515e+002, -1.03542409731e+004
+8.60002800000e+005, +3.10222398510e+002, -1.03393260591e+004
+8.61252775000e+005, +3.09753479405e+002, -1.03250147347e+004
+8.62502750000e+005, +3.09291371007e+002, -1.03102361750e+004
+8.63752725000e+005, +3.08956597090e+002, -1.02953497866e+004
+8.65002700000e+005, +3.08373493876e+002, -1.02811593046e+004
+8.66252675000e+005, +3.08133940529e+002, -1.02662880108e+004
+8.67502650000e+005, +3.06943306930e+002, -1.02517998943e+004
+8.68752625000e+005, +3.06694582977e+002, -1.02372055721e+004
+8.70002600000e+005, +3.06302488389e+002, -1.02227053557e+004
+8.71252575000e+005, +3.05962426003e+002, -1.02083485817e+004
+8.72502550000e+005, +3.05150156464e+002, -1.01942121976e+004
+8.73752525000e+005, +3.04566607732e+002, -1.01795771551e+004
+8.75002500000e+005, +3.04589670547e+002, -1.01657753797e+004
+8.76252475000e+005, +3.04080689080e+002, -1.01506041284e+004
+8.77502450000e+005, +3.03130464391e+002, -1.01369857876e+004
+8.78752425000e+005, +3.02963849814e+002, -1.01228507625e+004
+8.80002400000e+005, +3.02112272992e+002, -1.01086867123e+004
+8.81252375000e+005, +3.01919524200e+002, -1.00946324590e+004
+8.82502350000e+005, +3.01537338164e+002, -1.00802369844e+004
+8.83752325000e+005, +3.01382025298e+002, -1.00663852298e+004
+8.85002300000e+005, +3.00745543095e+002, -1.00525961640e+004
+8.86252275000e+005, +2.99865913539e+002, -1.00384991324e+004
+8.87502250000e+005, +2.99725578139e+002, -1.00247596604e+004
+8.88752225000e+005, +2.99155892346e+002, -1.00106382250e+004
+8.90002200000e+005, +2.98821549417e+002, -9.99718260529e+003
+8.91252175000e+005, +2.98291249344e+002, -9.98324719198e+003
+8.92502150000e+005, +2.97646813343e+002, -9.96958299655e+003
+8.93752125000e+005, +2.97334232967e+002, -9.95577608987e+003
+8.95002100000e+005, +2.96932313154e+002, -9.94197518888e+003
+8.96252075000e+005, +2.96558790273e+002, -9.92875462182e+003
+8.97502050000e+005, +2.95686358368e+002, -9.91511167502e+003
+8.98752025000e+005, +2.95531229193e+002, -9.90158731827e+003
+9.00002000000e+005, +2.95096848225e+002, -9.88768670802e+003
+9.01251975000e+005, +2.94377473772e+002, -9.87439865671e+003
+9.02501950000e+005, +2.94669755243e+002, -9.86045146380e+003
+9.03751925000e+005, +2.94072841330e+002, -9.84773092335e+003
+9.05001900000e+005, +2.93320400999e+002, -9.83416938045e+003
+9.06251875000e+005, +2.92989507567e+002, -9.82073584658e+003
+9.07501850000e+005, +2.92663309476e+002, -9.80796103945e+003
+9.08751825000e+005, +2.92000117087e+002, -9.79414109404e+003
+9.10001800000e+005, +2.91928946017e+002, -9.78104934113e+003
+9.11251775000e+005, +2.90967810597e+002, -9.76815687029e+003
+9.12501750000e+005, +2.90903175709e+002, -9.75504215323e+003
+9.13751725000e+005, +2.90467618595e+002, -9.74172705391e+003
+9.15001700000e+005, +2.89670954415e+002, -9.72868999605e+003
+9.16251675000e+005, +2.89514322793e+002, -9.71596721919e+003
+9.17501650000e+005, +2.89154099922e+002, -9.70274858728e+003
+9.18751625000e+005, +2.88390339445e+002, -9.68985044113e+003
+9.20001600000e+005, +2.88268008121e+002, -9.67647994270e+003
+9.21251575000e+005, +2.88059115877e+002, -9.66391252364e+003
+9.22501550000e+005, +2.87640927657e+002, -9.65097903848e+003
+9.23751525000e+005, +2.87298890416e+002, -9.63876210818e+003
+9.25001500000e+005, +2.86623898791e+002, -9.62529701026e+003
+9.26251475000e+005, +2.85908464162e+002, -9.61256944327e+003
+9.27501450000e+005, +2.85570362001e+002, -9.59991445711e+003
+9.28751425000e+005, +2.85577745684e+002, -9.58774650363e+003
+9.30001400000e+005, +2.84802258115e+002, -9.57491352805e+003
+9.31251375000e+005, +2.84415432050e+002, -9.56219723230e+003
+9.32501350000e+005, +2.84049333932e+002, -9.54934493931e+003
+9.33751325000e+005, +2.83773105002e+002, -9.53702681147e+003
+9.35001300000e+005, +2.83458593070e+002, -9.52465354288e+003
+9.36251275000e+005, +2.82889221109e+002, -9.51199602879e+003
+9.37501250000e+005, +2.82396217733e+002, -9.49956042540e+003
+9.38751225000e+005, +2.82197848969e+002, -9.48621498124e+003
+9.40001200000e+005, +2.81724430033e+002, -9.47476094722e+003
+9.41251175000e+005, +2.81076563253e+002, -9.46257125661e+003
+9.42501150000e+005, +2.80961123758e+002, -9.45021435177e+003
+9.43751125000e+005, +2.80482410222e+002, -9.43796637046e+003
+9.45001100000e+005, +2.79955663178e+002, -9.42544818922e+003
+9.46251075000e+005, +2.79898668928e+002, -9.41329572713e+003
+9.47501050000e+005, +2.79107660809e+002, -9.40101642043e+003
+9.48751025000e+005, +2.78664336949e+002, -9.38882501420e+003
+9.50001000000e+005, +2.78669034328e+002, -9.37658786148e+003
+9.51250975000e+005, +2.78274079606e+002, -9.36465807227e+003
+9.52500950000e+005, +2.78315889505e+002, -9.35227807203e+003
+9.53750925000e+005, +2.77381502010e+002, -9.34069464227e+003
+9.55000900000e+005, +2.76940100888e+002, -9.32830875164e+003
+9.56250875000e+005, +2.76546369224e+002, -9.31641107779e+003
+9.57500850000e+005, +2.75861467677e+002, -9.30440864284e+003
+9.58750825000e+005, +2.75929429259e+002, -9.29247696083e+003
+9.60000800000e+005, +2.75230337750e+002, -9.28062971435e+003
+9.61250775000e+005, +2.74824521265e+002, -9.26880686929e+003
+9.62500750000e+005, +2.74414479213e+002, -9.25696374943e+003
+9.63750725000e+005, +2.74367186764e+002, -9.24537199282e+003
+9.65000700000e+005, +2.73379170382e+002, -9.23328768871e+003
+9.66250675000e+005, +2.73626830418e+002, -9.22175170788e+003
+9.67500650000e+005, +2.73090516507e+002, -9.21017088677e+003
+9.68750625000e+005, +2.72502195437e+002, -9.19832674081e+003
+9.70000600000e+005, +2.72358969529e+002, -9.18681586120e+003
+9.71250575000e+005, +2.71977542058e+002, -9.17547104999e+003
+9.72500550000e+005, +2.71695391005e+002, -9.16325720139e+003
+9.73750525000e+005, +2.70950885090e+002, -9.15182817011e+003
+9.75000500000e+005, +2.70415693274e+002, -9.14050701096e+003
+9.76250475000e+005, +2.70094067393e+002, -9.12931247846e+003
+9.77500450000e+005, +2.70235764536e+002, -9.11698189614e+003
+9.78750425000e+005, +2.69514305695e+002, -9.10673464347e+003
+9.80000400000e+005, +2.69488713475e+002, -9.09455467881e+003
+9.81250375000e+005, +2.68919563086e+002, -9.08320032477e+003
+9.82500350000e+005, +2.68464022394e+002, -9.07204205935e+003
+9.83750325000e+005, +2.67846324345e+002, -9.06009590312e+003
+9.85000300000e+005, +2.67880194296e+002, -9.04893637722e+003
+9.86250275000e+005, +2.67144407398e+002, -9.03780051071e+003
+9.87500250000e+005, +2.67243580276e+002, -9.02679859859e+003
+9.88750225000e+005, +2.67358406650e+002, -9.01515533563e+003
+9.90000200000e+005, +2.66455629818e+002, -9.00405312153e+003
+9.91250175000e+005, +2.66292193908e+002, -8.99317458850e+003
+9.92500150000e+005, +2.65712596486e+002, -8.98176777871e+003
+9.93750125000e+005, +2.65223902212e+002, -8.97084024800e+003
+9.95000100000e+005, +2.64701054462e+002, -8.95982179726e+003
+9.96250075000e+005, +2.64231773622e+002, -8.94846572454e+003
+9.97500050000e+005, +2.63712490628e+002, -8.93770106044e+003
+9.98750025000e+005, +2.63046404410e+002, -8.92655953434e+003
+1.00000000000e+006, +2.63462068077e+002, -8.91594246309e+003
END
