!Keysight Technologies,E4990A,MY54302971,A.03.06
!Date: Thu Sep 08 16:05:33 2022

BEGIN CH1_DATA
Frequency(Hz), R(Ohm)-data, X(Ohm)-data
+5.22509550000e+005, +5.84873083883e+002, -1.71719348039e+004
+5.23759525000e+005, +5.83128251847e+002, -1.71342237257e+004
+5.25009500000e+005, +5.82429089140e+002, -1.70920732352e+004
+5.26259475000e+005, +5.84067007137e+002, -1.70527222485e+004
+5.27509450000e+005, +5.77809620465e+002, -1.70114253738e+004
+5.28759425000e+005, +5.82215958178e+002, -1.69744054713e+004
+5.30009400000e+005, +5.75811804494e+002, -1.69340322712e+004
+5.31259375000e+005, +5.73749572238e+002, -1.68940108151e+004
+5.32509350000e+005, +5.72339371121e+002, -1.68547846489e+004
+5.33759325000e+005, +5.71536903595e+002, -1.68171360241e+004
+5.35009300000e+005, +5.69368696301e+002, -1.67801985329e+004
+5.36259275000e+005, +5.66892541444e+002, -1.67401813060e+004
+5.37509250000e+005, +5.66611422230e+002, -1.67014730584e+004
+5.38759225000e+005, +5.64367318791e+002, -1.66647507560e+004
+5.40009200000e+005, +5.63868741090e+002, -1.66255048881e+004
+5.41259175000e+005, +5.59996585261e+002, -1.65908612963e+004
+5.42509150000e+005, +5.57433968924e+002, -1.65544761812e+004
+5.43759125000e+005, +5.54483044626e+002, -1.65167168804e+004
+5.45009100000e+005, +5.56395461814e+002, -1.64761766359e+004
+5.46259075000e+005, +5.54609452099e+002, -1.64409359563e+004
+5.47509050000e+005, +5.55449830147e+002, -1.64032751945e+004
+5.48759025000e+005, +5.53021676287e+002, -1.63660784381e+004
+5.50009000000e+005, +5.52300266635e+002, -1.63308025982e+004
+5.51258975000e+005, +5.49667687240e+002, -1.62940412377e+004
+5.52508950000e+005, +5.41483518215e+002, -1.62618974789e+004
+5.53758925000e+005, +5.46686098728e+002, -1.62184731185e+004
+5.55008900000e+005, +5.46106723596e+002, -1.61876702765e+004
+5.56258875000e+005, +5.45441105765e+002, -1.61513724988e+004
+5.57508850000e+005, +5.47818431436e+002, -1.61146406164e+004
+5.58758825000e+005, +5.43910264861e+002, -1.60806970082e+004
+5.60008800000e+005, +5.40585760119e+002, -1.60451606710e+004
+5.61258775000e+005, +5.39026943308e+002, -1.60083740677e+004
+5.62508750000e+005, +5.33526057288e+002, -1.59732394180e+004
+5.63758725000e+005, +5.33007121104e+002, -1.59416672149e+004
+5.65008700000e+005, +5.34848865224e+002, -1.59041256795e+004
+5.66258675000e+005, +5.32762873383e+002, -1.58709251573e+004
+5.67508650000e+005, +5.34439720203e+002, -1.58311728009e+004
+5.68758625000e+005, +5.29933013264e+002, -1.58030045098e+004
+5.70008600000e+005, +5.27351974901e+002, -1.57691557988e+004
+5.71258575000e+005, +5.23460714139e+002, -1.57329342474e+004
+5.72508550000e+005, +5.25965065717e+002, -1.56997326880e+004
+5.73758525000e+005, +5.28560549371e+002, -1.56665827893e+004
+5.75008500000e+005, +5.27531994181e+002, -1.56355048572e+004
+5.76258475000e+005, +5.26091476766e+002, -1.56057369025e+004
+5.77508450000e+005, +5.24933433783e+002, -1.55757358854e+004
+5.78758425000e+005, +5.19493076074e+002, -1.55314908290e+004
+5.80008400000e+005, +5.16030230145e+002, -1.55012773614e+004
+5.81258375000e+005, +5.11762625344e+002, -1.54715125550e+004
+5.82508350000e+005, +5.12076344837e+002, -1.54382729416e+004
+5.83758325000e+005, +5.14534815435e+002, -1.53943763663e+004
+5.85008300000e+005, +5.16938702372e+002, -1.53703169399e+004
+5.86258275000e+005, +5.09604752718e+002, -1.53403918884e+004
+5.87508250000e+005, +5.14636128618e+002, -1.53052825222e+004
+5.88758225000e+005, +5.06427937531e+002, -1.52759561982e+004
+5.90008200000e+005, +5.08091376296e+002, -1.52409800476e+004
+5.91258175000e+005, +5.06511276746e+002, -1.52139916844e+004
+5.92508150000e+005, +5.07750193216e+002, -1.51798597503e+004
+5.93758125000e+005, +5.06154873010e+002, -1.51496565838e+004
+5.95008100000e+005, +5.07210024378e+002, -1.51115414676e+004
+5.96258075000e+005, +4.95632000159e+002, -1.50877507838e+004
+5.97508050000e+005, +5.02234507117e+002, -1.50578356302e+004
+5.98758025000e+005, +5.01850917287e+002, -1.50237994617e+004
+6.00008000000e+005, +4.97058622727e+002, -1.49965210251e+004
+6.01257975000e+005, +4.99034803456e+002, -1.49573723755e+004
+6.02507950000e+005, +4.93385659618e+002, -1.49343739493e+004
+6.03757925000e+005, +4.88553582231e+002, -1.49047019833e+004
+6.05007900000e+005, +4.92723435066e+002, -1.48754745343e+004
+6.06257875000e+005, +4.92680547487e+002, -1.48426966649e+004
+6.07507850000e+005, +4.94374442557e+002, -1.48141039685e+004
+6.08757825000e+005, +4.86411223991e+002, -1.47828937525e+004
+6.10007800000e+005, +4.89852069664e+002, -1.47546630466e+004
+6.11257775000e+005, +4.90320853770e+002, -1.47245869250e+004
+6.12507750000e+005, +4.94939031759e+002, -1.46890658897e+004
+6.13757725000e+005, +4.87637869566e+002, -1.46661147047e+004
+6.15007700000e+005, +4.86435264743e+002, -1.46398682821e+004
+6.16257675000e+005, +4.88392891003e+002, -1.46087609571e+004
+6.17507650000e+005, +4.79190330742e+002, -1.45752354826e+004
+6.18757625000e+005, +4.80112871227e+002, -1.45529099837e+004
+6.20007600000e+005, +4.87334567914e+002, -1.45233592299e+004
+6.21257575000e+005, +4.81025572505e+002, -1.44936964387e+004
+6.22507550000e+005, +4.70196944612e+002, -1.44480886154e+004
+6.23757525000e+005, +4.82900129087e+002, -1.44437308395e+004
+6.25007500000e+005, +4.79075032971e+002, -1.44062132584e+004
+6.26257475000e+005, +4.68045893649e+002, -1.43816307857e+004
+6.27507450000e+005, +4.76456780807e+002, -1.43480387487e+004
+6.28757425000e+005, +4.68420862074e+002, -1.43171688923e+004
+6.30007400000e+005, +4.81499938535e+002, -1.42868353051e+004
+6.31257375000e+005, +4.73186930745e+002, -1.42638232225e+004
+6.32507350000e+005, +4.70414489504e+002, -1.42348403440e+004
+6.33757325000e+005, +4.66550299767e+002, -1.42143247775e+004
+6.35007300000e+005, +4.66884815639e+002, -1.41845202107e+004
+6.36257275000e+005, +4.60335976143e+002, -1.41605243040e+004
+6.37507250000e+005, +4.69305099361e+002, -1.41279774657e+004
+6.38757225000e+005, +4.63254464803e+002, -1.41037285457e+004
+6.40007200000e+005, +4.68861951290e+002, -1.40769630610e+004
+6.41257175000e+005, +4.60608287404e+002, -1.40485874522e+004
+6.42507150000e+005, +4.59683039271e+002, -1.40246796656e+004
+6.43757125000e+005, +4.65029037414e+002, -1.39930300830e+004
+6.45007100000e+005, +4.65876944460e+002, -1.39639542933e+004
+6.46257075000e+005, +4.59351517390e+002, -1.39424802803e+004
+6.47507050000e+005, +4.61827652297e+002, -1.39148706829e+004
+6.48757025000e+005, +4.60307943971e+002, -1.38941510535e+004
+6.50007000000e+005, +4.51960917313e+002, -1.38751856545e+004
+6.51256975000e+005, +4.53867081849e+002, -1.38413040308e+004
+6.52506950000e+005, +4.56321704950e+002, -1.38156879133e+004
+6.53756925000e+005, +4.53560152232e+002, -1.37872542722e+004
+6.55006900000e+005, +4.51053069735e+002, -1.37593390215e+004
+6.56256875000e+005, +4.49293664644e+002, -1.37342628937e+004
+6.57506850000e+005, +4.51013119741e+002, -1.37052577524e+004
+6.58756825000e+005, +4.46664926331e+002, -1.36842426808e+004
+6.60006800000e+005, +4.47376661512e+002, -1.36555135864e+004
+6.61256775000e+005, +4.45668069252e+002, -1.36332950711e+004
+6.62506750000e+005, +4.46105154145e+002, -1.36063630677e+004
+6.63756725000e+005, +4.39512475675e+002, -1.35763747238e+004
+6.65006700000e+005, +4.44112579114e+002, -1.35580342122e+004
+6.66256675000e+005, +4.42750696649e+002, -1.35307686469e+004
+6.67506650000e+005, +4.43544133819e+002, -1.35054864333e+004
+6.68756625000e+005, +4.42862179007e+002, -1.34795539771e+004
+6.70006600000e+005, +4.42849634002e+002, -1.34584118082e+004
+6.71256575000e+005, +4.39349832497e+002, -1.34294138612e+004
+6.72506550000e+005, +4.33420897221e+002, -1.34124094363e+004
+6.73756525000e+005, +4.38801705812e+002, -1.33804611180e+004
+6.75006500000e+005, +4.35353730242e+002, -1.33566714209e+004
+6.76256475000e+005, +4.35876061564e+002, -1.33358461305e+004
+6.77506450000e+005, +4.34482509290e+002, -1.33091570133e+004
+6.78756425000e+005, +4.34746484639e+002, -1.32899328339e+004
+6.80006400000e+005, +4.33574223202e+002, -1.32635253779e+004
+6.81256375000e+005, +4.31947525337e+002, -1.32402107964e+004
+6.82506350000e+005, +4.28020524134e+002, -1.32139891990e+004
+6.83756325000e+005, +4.27371483448e+002, -1.31925872137e+004
+6.85006300000e+005, +4.31068675886e+002, -1.31665072278e+004
+6.86256275000e+005, +4.27687060523e+002, -1.31453960501e+004
+6.87506250000e+005, +4.27164162362e+002, -1.31236617966e+004
+6.88756225000e+005, +4.26934900248e+002, -1.30978077556e+004
+6.90006200000e+005, +4.24825039434e+002, -1.30751416355e+004
+6.91256175000e+005, +4.22567139502e+002, -1.30518196305e+004
+6.92506150000e+005, +4.24453876373e+002, -1.30277172240e+004
+6.93756125000e+005, +4.22088907723e+002, -1.30039522204e+004
+6.95006100000e+005, +4.23287567901e+002, -1.29841557488e+004
+6.96256075000e+005, +4.21456356922e+002, -1.29590199920e+004
+6.97506050000e+005, +4.18815270241e+002, -1.29354604154e+004
+6.98756025000e+005, +4.15345998711e+002, -1.29143658397e+004
+7.00006000000e+005, +4.19413820238e+002, -1.28902942383e+004
+7.01255975000e+005, +4.19451678006e+002, -1.28674155240e+004
+7.02505950000e+005, +4.19812960275e+002, -1.28473452129e+004
+7.03755925000e+005, +4.14442546509e+002, -1.28252190844e+004
+7.05005900000e+005, +4.17719346272e+002, -1.28008721346e+004
+7.06255875000e+005, +4.14695588864e+002, -1.27786184623e+004
+7.07505850000e+005, +4.16929524566e+002, -1.27564186363e+004
+7.08755825000e+005, +4.13075069023e+002, -1.27350255033e+004
+7.10005800000e+005, +4.13807533121e+002, -1.27122608251e+004
+7.11255775000e+005, +4.10595648186e+002, -1.26896989097e+004
+7.12505750000e+005, +4.07850662544e+002, -1.26709042943e+004
+7.13755725000e+005, +4.10509977630e+002, -1.26466963372e+004
+7.15005700000e+005, +4.10406630764e+002, -1.26242050166e+004
+7.16255675000e+005, +4.08320824526e+002, -1.26054983205e+004
+7.17505650000e+005, +4.07456989772e+002, -1.25824550579e+004
+7.18755625000e+005, +4.07009814770e+002, -1.25606214943e+004
+7.20005600000e+005, +4.06105546280e+002, -1.25383420633e+004
+7.21255575000e+005, +4.05493704680e+002, -1.25180774258e+004
+7.22505550000e+005, +4.03978836628e+002, -1.24966014214e+004
+7.23755525000e+005, +4.03152712383e+002, -1.24747483156e+004
+7.25005500000e+005, +4.03274925334e+002, -1.24563931314e+004
+7.26255475000e+005, +4.01159279826e+002, -1.24337811249e+004
+7.27505450000e+005, +3.99567692150e+002, -1.24145890231e+004
+7.28755425000e+005, +4.00362259959e+002, -1.23916321698e+004
+7.30005400000e+005, +3.97848870891e+002, -1.23721150878e+004
+7.31255375000e+005, +3.98680095033e+002, -1.23514451849e+004
+7.32505350000e+005, +4.01883367859e+002, -1.23327070853e+004
+7.33755325000e+005, +3.96451551040e+002, -1.23073824733e+004
+7.35005300000e+005, +3.96987200519e+002, -1.22889070079e+004
+7.36255275000e+005, +3.96329699199e+002, -1.22687263112e+004
+7.37505250000e+005, +3.95153324564e+002, -1.22476227905e+004
+7.38755225000e+005, +3.95522090779e+002, -1.22274768717e+004
+7.40005200000e+005, +3.92708474432e+002, -1.22072809630e+004
+7.41255175000e+005, +3.93095195869e+002, -1.21875039589e+004
+7.42505150000e+005, +3.91300004525e+002, -1.21672592074e+004
+7.43755125000e+005, +3.90809660653e+002, -1.21470625284e+004
+7.45005100000e+005, +3.91180414162e+002, -1.21266173619e+004
+7.46255075000e+005, +3.90034812103e+002, -1.21058368658e+004
+7.47505050000e+005, +3.88905982500e+002, -1.20878231793e+004
+7.48755025000e+005, +3.88898812004e+002, -1.20671190518e+004
+7.50005000000e+005, +3.88573032264e+002, -1.20479986745e+004
+7.51254975000e+005, +3.85987958031e+002, -1.20278734204e+004
+7.52504950000e+005, +3.86385294121e+002, -1.20074732328e+004
+7.53754925000e+005, +3.83907876827e+002, -1.19887250739e+004
+7.55004900000e+005, +3.85269762423e+002, -1.19687590496e+004
+7.56254875000e+005, +3.83446014350e+002, -1.19496212326e+004
+7.57504850000e+005, +3.83394374998e+002, -1.19285305529e+004
+7.58754825000e+005, +3.82377990417e+002, -1.19106741397e+004
+7.60004800000e+005, +3.82224397876e+002, -1.18914572416e+004
+7.61254775000e+005, +3.81336081833e+002, -1.18720563934e+004
+7.62504750000e+005, +3.80058515375e+002, -1.18537774138e+004
+7.63754725000e+005, +3.81585941926e+002, -1.18344033070e+004
+7.65004700000e+005, +3.80142436477e+002, -1.18147028186e+004
+7.66254675000e+005, +3.79199692367e+002, -1.17971240957e+004
+7.67504650000e+005, +3.76886397979e+002, -1.17792885914e+004
+7.68754625000e+005, +3.78121598325e+002, -1.17577890283e+004
+7.70004600000e+005, +3.76403402312e+002, -1.17400258520e+004
+7.71254575000e+005, +3.76166805319e+002, -1.17216931630e+004
+7.72504550000e+005, +3.75048591011e+002, -1.17034605648e+004
+7.73754525000e+005, +3.73529672157e+002, -1.16839906177e+004
+7.75004500000e+005, +3.74454803819e+002, -1.16656654421e+004
+7.76254475000e+005, +3.73607368971e+002, -1.16480710231e+004
+7.77504450000e+005, +3.72890230416e+002, -1.16289391744e+004
+7.78754425000e+005, +3.69900870727e+002, -1.16093371788e+004
+7.80004400000e+005, +3.71575405476e+002, -1.15928019931e+004
+7.81254375000e+005, +3.71007568984e+002, -1.15738045512e+004
+7.82504350000e+005, +3.70286941064e+002, -1.15561635823e+004
+7.83754325000e+005, +3.69202274514e+002, -1.15387027439e+004
+7.85004300000e+005, +3.68785400611e+002, -1.15200459510e+004
+7.86254275000e+005, +3.67354457572e+002, -1.15033490172e+004
+7.87504250000e+005, +3.67341797360e+002, -1.14838980886e+004
+7.88754225000e+005, +3.67457799258e+002, -1.14661724265e+004
+7.90004200000e+005, +3.66305292242e+002, -1.14488043261e+004
+7.91254175000e+005, +3.65194668856e+002, -1.14314664481e+004
+7.92504150000e+005, +3.65750176839e+002, -1.14122325337e+004
+7.93754125000e+005, +3.63890179414e+002, -1.13951843577e+004
+7.95004100000e+005, +3.63758439845e+002, -1.13777446337e+004
+7.96254075000e+005, +3.62901913676e+002, -1.13600396645e+004
+7.97504050000e+005, +3.62092408082e+002, -1.13421837805e+004
+7.98754025000e+005, +3.61247762001e+002, -1.13250805500e+004
+8.00004000000e+005, +3.60201871842e+002, -1.13080796524e+004
+8.01253975000e+005, +3.60049440674e+002, -1.12904832946e+004
+8.02503950000e+005, +3.60592474953e+002, -1.12724274281e+004
+8.03753925000e+005, +3.58986247451e+002, -1.12560512224e+004
+8.05003900000e+005, +3.58605499831e+002, -1.12388348907e+004
+8.06253875000e+005, +3.57840019172e+002, -1.12214394385e+004
+8.07503850000e+005, +3.56918679718e+002, -1.12050533744e+004
+8.08753825000e+005, +3.56329790921e+002, -1.11872163449e+004
+8.10003800000e+005, +3.55793545781e+002, -1.11707343689e+004
+8.11253775000e+005, +3.55704213235e+002, -1.11542003220e+004
+8.12503750000e+005, +3.55676792269e+002, -1.11367234378e+004
+8.13753725000e+005, +3.53154089360e+002, -1.11208932745e+004
+8.15003700000e+005, +3.53218422717e+002, -1.11031891438e+004
+8.16253675000e+005, +3.52867777044e+002, -1.10868202599e+004
+8.17503650000e+005, +3.52272899336e+002, -1.10705828814e+004
+8.18753625000e+005, +3.51627715066e+002, -1.10535274594e+004
+8.20003600000e+005, +3.50611766263e+002, -1.10368724230e+004
+8.21253575000e+005, +3.50024079435e+002, -1.10209012612e+004
+8.22503550000e+005, +3.49742500957e+002, -1.10043546196e+004
+8.23753525000e+005, +3.49470170557e+002, -1.09880160158e+004
+8.25003500000e+005, +3.48542768599e+002, -1.09715429070e+004
+8.26253475000e+005, +3.48247510210e+002, -1.09545463135e+004
+8.27503450000e+005, +3.47712856037e+002, -1.09388168883e+004
+8.28753425000e+005, +3.47296505462e+002, -1.09229741514e+004
+8.30003400000e+005, +3.45932650835e+002, -1.09069402176e+004
+8.31253375000e+005, +3.45753383381e+002, -1.08907356938e+004
+8.32503350000e+005, +3.45359356275e+002, -1.08743027335e+004
+8.33753325000e+005, +3.44616859160e+002, -1.08581000287e+004
+8.35003300000e+005, +3.43529029625e+002, -1.08423050324e+004
+8.36253275000e+005, +3.44049023262e+002, -1.08261947330e+004
+8.37503250000e+005, +3.42657777905e+002, -1.08105045259e+004
+8.38753225000e+005, +3.42651302540e+002, -1.07950307083e+004
+8.40003200000e+005, +3.41592652987e+002, -1.07791678567e+004
+8.41253175000e+005, +3.41264365686e+002, -1.07630952149e+004
+8.42503150000e+005, +3.40298356429e+002, -1.07478897266e+004
+8.43753125000e+005, +3.40451651181e+002, -1.07320012345e+004
+8.45003100000e+005, +3.39227153719e+002, -1.07163859030e+004
+8.46253075000e+005, +3.39082116432e+002, -1.07005449066e+004
+8.47503050000e+005, +3.37808997678e+002, -1.06855079622e+004
+8.48753025000e+005, +3.37860611641e+002, -1.06699701458e+004
+8.50003000000e+005, +3.37041655534e+002, -1.06550164549e+004
+8.51252975000e+005, +3.37320592309e+002, -1.06393925598e+004
+8.52502950000e+005, +3.36029403298e+002, -1.06239402213e+004
+8.53752925000e+005, +3.35784316246e+002, -1.06093367127e+004
+8.55002900000e+005, +3.34929546161e+002, -1.05933338783e+004
+8.56252875000e+005, +3.34449412545e+002, -1.05780335089e+004
+8.57502850000e+005, +3.34098658410e+002, -1.05632436295e+004
+8.58752825000e+005, +3.33284055359e+002, -1.05480603128e+004
+8.60002800000e+005, +3.33389730737e+002, -1.05330735570e+004
+8.61252775000e+005, +3.31305938158e+002, -1.05179212691e+004
+8.62502750000e+005, +3.31556606295e+002, -1.05031094401e+004
+8.63752725000e+005, +3.31150854952e+002, -1.04881983409e+004
+8.65002700000e+005, +3.30817575029e+002, -1.04737524489e+004
+8.66252675000e+005, +3.30438614336e+002, -1.04584582670e+004
+8.67502650000e+005, +3.29855605301e+002, -1.04443957384e+004
+8.68752625000e+005, +3.29400832225e+002, -1.04290285613e+004
+8.70002600000e+005, +3.28717839778e+002, -1.04144862982e+004
+8.71252575000e+005, +3.27957477260e+002, -1.03995476696e+004
+8.72502550000e+005, +3.27836469597e+002, -1.03848292133e+004
+8.73752525000e+005, +3.26893822283e+002, -1.03706245470e+004
+8.75002500000e+005, +3.26588597515e+002, -1.03561900859e+004
+8.76252475000e+005, +3.26484903546e+002, -1.03410610543e+004
+8.77502450000e+005, +3.25639073957e+002, -1.03267460959e+004
+8.78752425000e+005, +3.24802445301e+002, -1.03127814542e+004
+8.80002400000e+005, +3.24199570040e+002, -1.02983406334e+004
+8.81252375000e+005, +3.23914095081e+002, -1.02838678068e+004
+8.82502350000e+005, +3.23741187109e+002, -1.02694263545e+004
+8.83752325000e+005, +3.22957237832e+002, -1.02556055991e+004
+8.85002300000e+005, +3.22750040859e+002, -1.02409766644e+004
+8.86252275000e+005, +3.22061748904e+002, -1.02266754573e+004
+8.87502250000e+005, +3.21198613425e+002, -1.02126021317e+004
+8.88752225000e+005, +3.20778848906e+002, -1.01989877903e+004
+8.90002200000e+005, +3.20653882157e+002, -1.01846405084e+004
+8.91252175000e+005, +3.19904006568e+002, -1.01704519385e+004
+8.92502150000e+005, +3.19239207263e+002, -1.01563707720e+004
+8.93752125000e+005, +3.18820437949e+002, -1.01422845255e+004
+8.95002100000e+005, +3.18550927326e+002, -1.01288185226e+004
+8.96252075000e+005, +3.18099729672e+002, -1.01148843192e+004
+8.97502050000e+005, +3.17602094387e+002, -1.01013473247e+004
+8.98752025000e+005, +3.17263710923e+002, -1.00873454944e+004
+9.00002000000e+005, +3.16547140492e+002, -1.00737185972e+004
+9.01251975000e+005, +3.16097243524e+002, -1.00601018775e+004
+9.02501950000e+005, +3.15733985427e+002, -1.00463166502e+004
+9.03751925000e+005, +3.14792191299e+002, -1.00328068157e+004
+9.05001900000e+005, +3.14669216066e+002, -1.00196420086e+004
+9.06251875000e+005, +3.14121943155e+002, -1.00053600699e+004
+9.07501850000e+005, +3.13664311717e+002, -9.99244638325e+003
+9.08751825000e+005, +3.13209143294e+002, -9.97857392872e+003
+9.10001800000e+005, +3.12581211467e+002, -9.96529035083e+003
+9.11251775000e+005, +3.12178822278e+002, -9.95192473149e+003
+9.12501750000e+005, +3.11657235861e+002, -9.93842571430e+003
+9.13751725000e+005, +3.11004367858e+002, -9.92508119808e+003
+9.15001700000e+005, +3.10947455016e+002, -9.91227365207e+003
+9.16251675000e+005, +3.10742529321e+002, -9.89893523534e+003
+9.17501650000e+005, +3.10380685719e+002, -9.88547556340e+003
+9.18751625000e+005, +3.09830328267e+002, -9.87239667619e+003
+9.20001600000e+005, +3.08816595959e+002, -9.85900311169e+003
+9.21251575000e+005, +3.08728853822e+002, -9.84618286946e+003
+9.22501550000e+005, +3.08541859120e+002, -9.83311904738e+003
+9.23751525000e+005, +3.07692060720e+002, -9.82031025031e+003
+9.25001500000e+005, +3.07389610636e+002, -9.80686883879e+003
+9.26251475000e+005, +3.06975788189e+002, -9.79414493085e+003
+9.27501450000e+005, +3.05933221535e+002, -9.78056923871e+003
+9.28751425000e+005, +3.04786834281e+002, -9.76804806044e+003
+9.30001400000e+005, +3.05923957927e+002, -9.75464207399e+003
+9.31251375000e+005, +3.04781044327e+002, -9.74257103214e+003
+9.32501350000e+005, +3.04660614685e+002, -9.72984194773e+003
+9.33751325000e+005, +3.04171097066e+002, -9.71691648211e+003
+9.35001300000e+005, +3.03855060599e+002, -9.70401464486e+003
+9.36251275000e+005, +3.03290814041e+002, -9.69113820186e+003
+9.37501250000e+005, +3.03091443665e+002, -9.67891080783e+003
+9.38751225000e+005, +3.02345255641e+002, -9.66583368012e+003
+9.40001200000e+005, +3.01821454991e+002, -9.65416981347e+003
+9.41251175000e+005, +3.01475132289e+002, -9.64084313323e+003
+9.42501150000e+005, +3.00953145004e+002, -9.62859114063e+003
+9.43751125000e+005, +3.00698630376e+002, -9.61588429081e+003
+9.45001100000e+005, +3.00289459966e+002, -9.60330942139e+003
+9.46251075000e+005, +2.99411103495e+002, -9.59109762742e+003
+9.47501050000e+005, +2.99228899188e+002, -9.57853051965e+003
+9.48751025000e+005, +2.98863753208e+002, -9.56602643910e+003
+9.50001000000e+005, +2.99404437051e+002, -9.55377038625e+003
+9.51250975000e+005, +2.98017871126e+002, -9.54169207721e+003
+9.52500950000e+005, +2.97786922254e+002, -9.52951356670e+003
+9.53750925000e+005, +2.97369624873e+002, -9.51710412471e+003
+9.55000900000e+005, +2.96739532046e+002, -9.50466016007e+003
+9.56250875000e+005, +2.96191093232e+002, -9.49271727888e+003
+9.57500850000e+005, +2.95941535395e+002, -9.48040554059e+003
+9.58750825000e+005, +2.95933933845e+002, -9.46793619281e+003
+9.60000800000e+005, +2.95137372376e+002, -9.45603194393e+003
+9.61250775000e+005, +2.93876913353e+002, -9.44425506213e+003
+9.62500750000e+005, +2.94341293353e+002, -9.43213047613e+003
+9.63750725000e+005, +2.93561846678e+002, -9.42087529829e+003
+9.65000700000e+005, +2.93164146253e+002, -9.40802019546e+003
+9.66250675000e+005, +2.92706705553e+002, -9.39558635256e+003
+9.67500650000e+005, +2.91816207294e+002, -9.38423388117e+003
+9.68750625000e+005, +2.92541724649e+002, -9.37252191669e+003
+9.70000600000e+005, +2.92295046979e+002, -9.36070783677e+003
+9.71250575000e+005, +2.91276687839e+002, -9.34904417418e+003
+9.72500550000e+005, +2.91111201106e+002, -9.33686628431e+003
+9.73750525000e+005, +2.90789160890e+002, -9.32471646350e+003
+9.75000500000e+005, +2.90553509224e+002, -9.31311111371e+003
+9.76250475000e+005, +2.89606298777e+002, -9.30187238391e+003
+9.77500450000e+005, +2.88867425020e+002, -9.28967978416e+003
+9.78750425000e+005, +2.88660092854e+002, -9.27806668348e+003
+9.80000400000e+005, +2.88750775236e+002, -9.26656567013e+003
+9.81250375000e+005, +2.88507330518e+002, -9.25509742045e+003
+9.82500350000e+005, +2.87666682526e+002, -9.24369654771e+003
+9.83750325000e+005, +2.87397214260e+002, -9.23243812099e+003
+9.85000300000e+005, +2.86990629449e+002, -9.22039441341e+003
+9.86250275000e+005, +2.87075754923e+002, -9.20941873316e+003
+9.87500250000e+005, +2.85950602223e+002, -9.19786569630e+003
+9.88750225000e+005, +2.85417395388e+002, -9.18606701858e+003
+9.90000200000e+005, +2.86273150058e+002, -9.17488183611e+003
+9.91250175000e+005, +2.84781146449e+002, -9.16378891129e+003
+9.92500150000e+005, +2.83698838002e+002, -9.15199546600e+003
+9.93750125000e+005, +2.83895322971e+002, -9.14197516810e+003
+9.95000100000e+005, +2.83700295649e+002, -9.12970482029e+003
+9.96250075000e+005, +2.83522439252e+002, -9.11844512373e+003
+9.97500050000e+005, +2.82699670767e+002, -9.10800608508e+003
+9.98750025000e+005, +2.82464566521e+002, -9.09644357692e+003
+1.00000000000e+006, +2.82237021322e+002, -9.08469847247e+003
END
