!Keysight Technologies,E4990A,MY54302971,A.03.06
!Date: Thu Sep 08 16:57:41 2022

BEGIN CH1_DATA
Frequency(Hz), R(Ohm)-data, X(Ohm)-data
+5.22509550000e+005, +4.73754761415e+002, -1.65669875397e+004
+5.23759525000e+005, +4.71943778228e+002, -1.65274473103e+004
+5.25009500000e+005, +4.69998820467e+002, -1.64871940770e+004
+5.26259475000e+005, +4.68869711177e+002, -1.64492497847e+004
+5.27509450000e+005, +4.69797981948e+002, -1.64100780847e+004
+5.28759425000e+005, +4.66006886196e+002, -1.63715152703e+004
+5.30009400000e+005, +4.64100433966e+002, -1.63336413859e+004
+5.31259375000e+005, +4.62312066205e+002, -1.62965089282e+004
+5.32509350000e+005, +4.56696652823e+002, -1.62583663763e+004
+5.33759325000e+005, +4.59377413238e+002, -1.62214711447e+004
+5.35009300000e+005, +4.59259941404e+002, -1.61865622855e+004
+5.36259275000e+005, +4.57580909490e+002, -1.61456814295e+004
+5.37509250000e+005, +4.55218939060e+002, -1.61096695479e+004
+5.38759225000e+005, +4.55104443803e+002, -1.60675006546e+004
+5.40009200000e+005, +4.52477773134e+002, -1.60355836735e+004
+5.41259175000e+005, +4.52701096952e+002, -1.59984958652e+004
+5.42509150000e+005, +4.50802957620e+002, -1.59626395586e+004
+5.43759125000e+005, +4.47209529393e+002, -1.59278332545e+004
+5.45009100000e+005, +4.45554776931e+002, -1.58886820013e+004
+5.46259075000e+005, +4.46455962271e+002, -1.58499385292e+004
+5.47509050000e+005, +4.43630730376e+002, -1.58188103396e+004
+5.48759025000e+005, +4.43067012904e+002, -1.57822181883e+004
+5.50009000000e+005, +4.43272210837e+002, -1.57454161329e+004
+5.51258975000e+005, +4.40905094600e+002, -1.57143441908e+004
+5.52508950000e+005, +4.39770982483e+002, -1.56781380030e+004
+5.53758925000e+005, +4.37778057140e+002, -1.56442346684e+004
+5.55008900000e+005, +4.35624662564e+002, -1.56072528235e+004
+5.56258875000e+005, +4.35772197638e+002, -1.55719419542e+004
+5.57508850000e+005, +4.32665954310e+002, -1.55402197576e+004
+5.58758825000e+005, +4.34642819494e+002, -1.55049004907e+004
+5.60008800000e+005, +4.29786522838e+002, -1.54718597166e+004
+5.61258775000e+005, +4.30753033406e+002, -1.54369724230e+004
+5.62508750000e+005, +4.26220052743e+002, -1.54016624902e+004
+5.63758725000e+005, +4.29092942199e+002, -1.53677076385e+004
+5.65008700000e+005, +4.26444446726e+002, -1.53352296927e+004
+5.66258675000e+005, +4.26571047741e+002, -1.53061285400e+004
+5.67508650000e+005, +4.23422551088e+002, -1.52673995737e+004
+5.68758625000e+005, +4.22381298728e+002, -1.52353132678e+004
+5.70008600000e+005, +4.24361296587e+002, -1.52017348691e+004
+5.71258575000e+005, +4.19786070588e+002, -1.51721873030e+004
+5.72508550000e+005, +4.14584084893e+002, -1.51339517083e+004
+5.73758525000e+005, +4.19190270835e+002, -1.51065218796e+004
+5.75008500000e+005, +4.10479459599e+002, -1.50718584268e+004
+5.76258475000e+005, +4.15632265523e+002, -1.50393677112e+004
+5.77508450000e+005, +4.13399141050e+002, -1.50042648154e+004
+5.78758425000e+005, +4.17789133732e+002, -1.49724852907e+004
+5.80008400000e+005, +4.11524981300e+002, -1.49470207984e+004
+5.81258375000e+005, +4.09704236516e+002, -1.49086680814e+004
+5.82508350000e+005, +4.08797042143e+002, -1.48811013944e+004
+5.83758325000e+005, +4.09694282370e+002, -1.48475633602e+004
+5.85008300000e+005, +4.04605705683e+002, -1.48168992309e+004
+5.86258275000e+005, +4.05992617101e+002, -1.47845116835e+004
+5.87508250000e+005, +4.08094986209e+002, -1.47582459816e+004
+5.88758225000e+005, +4.08085009334e+002, -1.47210178096e+004
+5.90008200000e+005, +4.02249139539e+002, -1.46914222622e+004
+5.91258175000e+005, +4.04513747225e+002, -1.46579183896e+004
+5.92508150000e+005, +3.97240642332e+002, -1.46261051179e+004
+5.93758125000e+005, +3.96239743794e+002, -1.46016906738e+004
+5.95008100000e+005, +3.91867553686e+002, -1.45734441196e+004
+5.96258075000e+005, +3.98349814802e+002, -1.45384612376e+004
+5.97508050000e+005, +4.03225160331e+002, -1.45073864277e+004
+5.98758025000e+005, +3.97982651648e+002, -1.44840362855e+004
+6.00008000000e+005, +3.88630849444e+002, -1.44509156145e+004
+6.01257975000e+005, +3.92359104983e+002, -1.44236025268e+004
+6.02507950000e+005, +3.93125071614e+002, -1.43834259840e+004
+6.03757925000e+005, +3.90488211796e+002, -1.43618427556e+004
+6.05007900000e+005, +3.88804973268e+002, -1.43327432505e+004
+6.06257875000e+005, +3.83705735656e+002, -1.43011991389e+004
+6.07507850000e+005, +3.87263413687e+002, -1.42740947944e+004
+6.08757825000e+005, +3.82641106170e+002, -1.42410956645e+004
+6.10007800000e+005, +3.87496721648e+002, -1.42126533755e+004
+6.11257775000e+005, +3.79856613576e+002, -1.41948611030e+004
+6.12507750000e+005, +3.78091187582e+002, -1.41621142443e+004
+6.13757725000e+005, +3.80445709515e+002, -1.41316792506e+004
+6.15007700000e+005, +3.89083054740e+002, -1.41039678189e+004
+6.16257675000e+005, +3.82301076255e+002, -1.40662973000e+004
+6.17507650000e+005, +3.85998657939e+002, -1.40489835010e+004
+6.18757625000e+005, +3.78482463382e+002, -1.40251737098e+004
+6.20007600000e+005, +3.77216017699e+002, -1.39906113642e+004
+6.21257575000e+005, +3.88922949323e+002, -1.39614267862e+004
+6.22507550000e+005, +3.77074596849e+002, -1.39351816088e+004
+6.23757525000e+005, +3.77072730566e+002, -1.38996202649e+004
+6.25007500000e+005, +3.73385670160e+002, -1.38823424107e+004
+6.26257475000e+005, +3.73772794585e+002, -1.38582056885e+004
+6.27507450000e+005, +3.70494461507e+002, -1.38221152683e+004
+6.28757425000e+005, +3.64402997875e+002, -1.38006785762e+004
+6.30007400000e+005, +3.69311723289e+002, -1.37729793382e+004
+6.31257375000e+005, +3.62825196532e+002, -1.37387899814e+004
+6.32507350000e+005, +3.65265873615e+002, -1.37126906299e+004
+6.33757325000e+005, +3.66021704356e+002, -1.36946553870e+004
+6.35007300000e+005, +3.67364068105e+002, -1.36660352709e+004
+6.36257275000e+005, +3.59348563555e+002, -1.36381625609e+004
+6.37507250000e+005, +3.58861247940e+002, -1.36091957472e+004
+6.38757225000e+005, +3.52464909273e+002, -1.35748794082e+004
+6.40007200000e+005, +3.56872365977e+002, -1.35639681881e+004
+6.41257175000e+005, +3.62791109851e+002, -1.35319751617e+004
+6.42507150000e+005, +3.69628660867e+002, -1.35126503189e+004
+6.43757125000e+005, +3.63747853709e+002, -1.34862439863e+004
+6.45007100000e+005, +3.57338147543e+002, -1.34517456319e+004
+6.46257075000e+005, +3.51211639928e+002, -1.34308945106e+004
+6.47507050000e+005, +3.59754367213e+002, -1.34095897587e+004
+6.48757025000e+005, +3.50995280060e+002, -1.33737912676e+004
+6.50007000000e+005, +3.56987049688e+002, -1.33541039672e+004
+6.51256975000e+005, +3.51742580762e+002, -1.33225298406e+004
+6.52506950000e+005, +3.49593757598e+002, -1.33020718979e+004
+6.53756925000e+005, +3.51225022173e+002, -1.32778504757e+004
+6.55006900000e+005, +3.51644879050e+002, -1.32523784621e+004
+6.56256875000e+005, +3.52905709920e+002, -1.32239595028e+004
+6.57506850000e+005, +3.50313394665e+002, -1.32007636390e+004
+6.58756825000e+005, +3.48133254855e+002, -1.31771638322e+004
+6.60006800000e+005, +3.46079273379e+002, -1.31525703906e+004
+6.61256775000e+005, +3.44055313675e+002, -1.31268838667e+004
+6.62506750000e+005, +3.46506604428e+002, -1.31054256160e+004
+6.63756725000e+005, +3.43728312225e+002, -1.30875955414e+004
+6.65006700000e+005, +3.42851998732e+002, -1.30550415587e+004
+6.66256675000e+005, +3.43123574100e+002, -1.30294205691e+004
+6.67506650000e+005, +3.43994448524e+002, -1.30081090102e+004
+6.68756625000e+005, +3.41736620443e+002, -1.29831984975e+004
+6.70006600000e+005, +3.40728573194e+002, -1.29584688200e+004
+6.71256575000e+005, +3.40596165261e+002, -1.29344240369e+004
+6.72506550000e+005, +3.39139547393e+002, -1.29122656792e+004
+6.73756525000e+005, +3.39065050895e+002, -1.28889235094e+004
+6.75006500000e+005, +3.37796543164e+002, -1.28625505373e+004
+6.76256475000e+005, +3.36585027920e+002, -1.28428442739e+004
+6.77506450000e+005, +3.35838289544e+002, -1.28180890254e+004
+6.78756425000e+005, +3.34381883336e+002, -1.27927322713e+004
+6.80006400000e+005, +3.36272589418e+002, -1.27702652978e+004
+6.81256375000e+005, +3.34372376055e+002, -1.27475506477e+004
+6.82506350000e+005, +3.32285878804e+002, -1.27242795171e+004
+6.83756325000e+005, +3.30302677100e+002, -1.27013471959e+004
+6.85006300000e+005, +3.31306796924e+002, -1.26796364163e+004
+6.86256275000e+005, +3.30869134156e+002, -1.26561711496e+004
+6.87506250000e+005, +3.25526958825e+002, -1.26319957864e+004
+6.88756225000e+005, +3.29184010484e+002, -1.26111477683e+004
+6.90006200000e+005, +3.27303548356e+002, -1.25880133116e+004
+6.91256175000e+005, +3.29247923116e+002, -1.25642546211e+004
+6.92506150000e+005, +3.28342882471e+002, -1.25420460267e+004
+6.93756125000e+005, +3.26048873370e+002, -1.25219277288e+004
+6.95006100000e+005, +3.24838363685e+002, -1.24987588031e+004
+6.96256075000e+005, +3.23329961034e+002, -1.24763205242e+004
+6.97506050000e+005, +3.25883159278e+002, -1.24577078440e+004
+6.98756025000e+005, +3.22805270823e+002, -1.24316876464e+004
+7.00006000000e+005, +3.21605850266e+002, -1.24118377705e+004
+7.01255975000e+005, +3.21471965059e+002, -1.23899490248e+004
+7.02505950000e+005, +3.20735198197e+002, -1.23654306972e+004
+7.03755925000e+005, +3.19385953519e+002, -1.23449540413e+004
+7.05005900000e+005, +3.18890364541e+002, -1.23238149500e+004
+7.06255875000e+005, +3.18999830781e+002, -1.23024783999e+004
+7.07505850000e+005, +3.20759053748e+002, -1.22786314235e+004
+7.08755825000e+005, +3.18330965594e+002, -1.22598846972e+004
+7.10005800000e+005, +3.15692374541e+002, -1.22374290857e+004
+7.11255775000e+005, +3.16085848313e+002, -1.22165719848e+004
+7.12505750000e+005, +3.15438944613e+002, -1.21960443821e+004
+7.13755725000e+005, +3.14313887781e+002, -1.21739746997e+004
+7.15005700000e+005, +3.12990746648e+002, -1.21534645027e+004
+7.16255675000e+005, +3.12583708540e+002, -1.21335299306e+004
+7.17505650000e+005, +3.11630568743e+002, -1.21134814170e+004
+7.18755625000e+005, +3.11578145382e+002, -1.20919158324e+004
+7.20005600000e+005, +3.10574420502e+002, -1.20703148986e+004
+7.21255575000e+005, +3.08179963953e+002, -1.20496429182e+004
+7.22505550000e+005, +3.10265736963e+002, -1.20285450468e+004
+7.23755525000e+005, +3.07001219104e+002, -1.20068015030e+004
+7.25005500000e+005, +3.08742201583e+002, -1.19892153325e+004
+7.26255475000e+005, +3.05781836169e+002, -1.19692693532e+004
+7.27505450000e+005, +3.06751213310e+002, -1.19468560900e+004
+7.28755425000e+005, +3.06024581265e+002, -1.19274498360e+004
+7.30005400000e+005, +3.07086803658e+002, -1.19075959173e+004
+7.31255375000e+005, +3.04048090091e+002, -1.18881805702e+004
+7.32505350000e+005, +3.05459566937e+002, -1.18663123526e+004
+7.33755325000e+005, +3.03856224664e+002, -1.18484080658e+004
+7.35005300000e+005, +3.01901993931e+002, -1.18285564886e+004
+7.36255275000e+005, +3.02308931664e+002, -1.18076953554e+004
+7.37505250000e+005, +3.01126101782e+002, -1.17886850497e+004
+7.38755225000e+005, +3.01778510090e+002, -1.17692974133e+004
+7.40005200000e+005, +3.01419856191e+002, -1.17498929790e+004
+7.41255175000e+005, +3.00173523806e+002, -1.17288172965e+004
+7.42505150000e+005, +2.98837711087e+002, -1.17093469863e+004
+7.43755125000e+005, +2.98682833758e+002, -1.16909232452e+004
+7.45005100000e+005, +2.99293837255e+002, -1.16721955375e+004
+7.46255075000e+005, +2.97296253618e+002, -1.16505901975e+004
+7.47505050000e+005, +2.96371110834e+002, -1.16314048166e+004
+7.48755025000e+005, +2.94782776537e+002, -1.16137389982e+004
+7.50005000000e+005, +2.94750750380e+002, -1.15958491641e+004
+7.51254975000e+005, +2.95973830051e+002, -1.15759279311e+004
+7.52504950000e+005, +2.94467103131e+002, -1.15571469237e+004
+7.53754925000e+005, +2.95454689256e+002, -1.15366442735e+004
+7.55004900000e+005, +2.93267303162e+002, -1.15180920563e+004
+7.56254875000e+005, +2.92368902210e+002, -1.15002477892e+004
+7.57504850000e+005, +2.92088887041e+002, -1.14803021658e+004
+7.58754825000e+005, +2.91579219167e+002, -1.14629103813e+004
+7.60004800000e+005, +2.89937153902e+002, -1.14467271117e+004
+7.61254775000e+005, +2.88365607698e+002, -1.14253987565e+004
+7.62504750000e+005, +2.89323924638e+002, -1.14067270889e+004
+7.63754725000e+005, +2.88823838243e+002, -1.13880056665e+004
+7.65004700000e+005, +2.87955518496e+002, -1.13696403324e+004
+7.66254675000e+005, +2.87558397550e+002, -1.13515032776e+004
+7.67504650000e+005, +2.86386663236e+002, -1.13315850977e+004
+7.68754625000e+005, +2.86556040823e+002, -1.13152211240e+004
+7.70004600000e+005, +2.83333102100e+002, -1.12964418856e+004
+7.71254575000e+005, +2.85322386443e+002, -1.12801686498e+004
+7.72504550000e+005, +2.84614356977e+002, -1.12619222669e+004
+7.73754525000e+005, +2.84022234013e+002, -1.12432662068e+004
+7.75004500000e+005, +2.83142006068e+002, -1.12249828514e+004
+7.76254475000e+005, +2.82826242734e+002, -1.12070060713e+004
+7.77504450000e+005, +2.82034441044e+002, -1.11890840787e+004
+7.78754425000e+005, +2.82042090627e+002, -1.11722028945e+004
+7.80004400000e+005, +2.81637202934e+002, -1.11548204244e+004
+7.81254375000e+005, +2.80927429769e+002, -1.11367950866e+004
+7.82504350000e+005, +2.80366625650e+002, -1.11186283330e+004
+7.83754325000e+005, +2.79310063434e+002, -1.11013918185e+004
+7.85004300000e+005, +2.79309014073e+002, -1.10841133087e+004
+7.86254275000e+005, +2.78396595518e+002, -1.10665210756e+004
+7.87504250000e+005, +2.77821001898e+002, -1.10498515408e+004
+7.88754225000e+005, +2.77245684696e+002, -1.10321886755e+004
+7.90004200000e+005, +2.76575418150e+002, -1.10148025328e+004
+7.91254175000e+005, +2.76541337487e+002, -1.09982721356e+004
+7.92504150000e+005, +2.75908462373e+002, -1.09803480953e+004
+7.93754125000e+005, +2.74331286809e+002, -1.09638414697e+004
+7.95004100000e+005, +2.74740308663e+002, -1.09462935999e+004
+7.96254075000e+005, +2.73482607308e+002, -1.09299856829e+004
+7.97504050000e+005, +2.73597153229e+002, -1.09126827954e+004
+7.98754025000e+005, +2.72945989150e+002, -1.08959024429e+004
+8.00004000000e+005, +2.71907058329e+002, -1.08789947071e+004
+8.01253975000e+005, +2.71735780395e+002, -1.08622486766e+004
+8.02503950000e+005, +2.71161529266e+002, -1.08455919039e+004
+8.03753925000e+005, +2.72879825691e+002, -1.08285083069e+004
+8.05003900000e+005, +2.70285118196e+002, -1.08118012907e+004
+8.06253875000e+005, +2.69187535699e+002, -1.07954757297e+004
+8.07503850000e+005, +2.69946072417e+002, -1.07790257331e+004
+8.08753825000e+005, +2.69123030692e+002, -1.07633452221e+004
+8.10003800000e+005, +2.68464588216e+002, -1.07469719824e+004
+8.11253775000e+005, +2.67277802825e+002, -1.07302464245e+004
+8.12503750000e+005, +2.67203677726e+002, -1.07146513720e+004
+8.13753725000e+005, +2.66894634271e+002, -1.06987614351e+004
+8.15003700000e+005, +2.66106498203e+002, -1.06816238301e+004
+8.16253675000e+005, +2.65432869351e+002, -1.06658812607e+004
+8.17503650000e+005, +2.64326116453e+002, -1.06493975948e+004
+8.18753625000e+005, +2.65202324618e+002, -1.06336525008e+004
+8.20003600000e+005, +2.64163687755e+002, -1.06181244446e+004
+8.21253575000e+005, +2.63788339822e+002, -1.06027547364e+004
+8.22503550000e+005, +2.63025571919e+002, -1.05867372372e+004
+8.23753525000e+005, +2.62732303382e+002, -1.05716079457e+004
+8.25003500000e+005, +2.61998608606e+002, -1.05562106161e+004
+8.26253475000e+005, +2.60923985474e+002, -1.05407057938e+004
+8.27503450000e+005, +2.60676296175e+002, -1.05252854279e+004
+8.28753425000e+005, +2.60813796426e+002, -1.05093997846e+004
+8.30003400000e+005, +2.59677633547e+002, -1.04942282516e+004
+8.31253375000e+005, +2.59573008393e+002, -1.04781080493e+004
+8.32503350000e+005, +2.59282535398e+002, -1.04630396984e+004
+8.33753325000e+005, +2.58766327876e+002, -1.04473541337e+004
+8.35003300000e+005, +2.58209651844e+002, -1.04323567139e+004
+8.36253275000e+005, +2.57783830710e+002, -1.04172048859e+004
+8.37503250000e+005, +2.57343790819e+002, -1.04016406687e+004
+8.38753225000e+005, +2.57152429710e+002, -1.03865167919e+004
+8.40003200000e+005, +2.56408639318e+002, -1.03710375797e+004
+8.41253175000e+005, +2.55951125537e+002, -1.03563951456e+004
+8.42503150000e+005, +2.55494595482e+002, -1.03414283337e+004
+8.43753125000e+005, +2.55265046940e+002, -1.03259565212e+004
+8.45003100000e+005, +2.54497279577e+002, -1.03111116220e+004
+8.46253075000e+005, +2.53738782640e+002, -1.02962362268e+004
+8.47503050000e+005, +2.53724534607e+002, -1.02810290834e+004
+8.48753025000e+005, +2.53319304018e+002, -1.02664566461e+004
+8.50003000000e+005, +2.52614503573e+002, -1.02513258908e+004
+8.51252975000e+005, +2.51984204116e+002, -1.02362652228e+004
+8.52502950000e+005, +2.51579080048e+002, -1.02220643998e+004
+8.53752925000e+005, +2.50868815007e+002, -1.02069469314e+004
+8.55002900000e+005, +2.50964661170e+002, -1.01927030095e+004
+8.56252875000e+005, +2.50610092518e+002, -1.01774810883e+004
+8.57502850000e+005, +2.49932313651e+002, -1.01628249191e+004
+8.58752825000e+005, +2.49542947905e+002, -1.01483625822e+004
+8.60002800000e+005, +2.49308658055e+002, -1.01339999599e+004
+8.61252775000e+005, +2.48630597631e+002, -1.01194669866e+004
+8.62502750000e+005, +2.48010034120e+002, -1.01048493527e+004
+8.63752725000e+005, +2.47886547878e+002, -1.00899957946e+004
+8.65002700000e+005, +2.47125318407e+002, -1.00763295977e+004
+8.66252675000e+005, +2.47119697348e+002, -1.00618512787e+004
+8.67502650000e+005, +2.46249972445e+002, -1.00473325458e+004
+8.68752625000e+005, +2.45875666908e+002, -1.00331174030e+004
+8.70002600000e+005, +2.45624001882e+002, -1.00187657129e+004
+8.71252575000e+005, +2.44962305552e+002, -1.00046540259e+004
+8.72502550000e+005, +2.44626052041e+002, -9.99081609592e+003
+8.73752525000e+005, +2.44327983266e+002, -9.97663369379e+003
+8.75002500000e+005, +2.43793530567e+002, -9.96266063875e+003
+8.76252475000e+005, +2.43182268877e+002, -9.94824501311e+003
+8.77502450000e+005, +2.42807515641e+002, -9.93445789848e+003
+8.78752425000e+005, +2.42238371050e+002, -9.92012999174e+003
+8.80002400000e+005, +2.41813672746e+002, -9.90664675495e+003
+8.81252375000e+005, +2.41322947910e+002, -9.89253840953e+003
+8.82502350000e+005, +2.41367111571e+002, -9.87867713676e+003
+8.83752325000e+005, +2.40829681272e+002, -9.86503150426e+003
+8.85002300000e+005, +2.40029353605e+002, -9.85123744909e+003
+8.86252275000e+005, +2.39809269660e+002, -9.83725631270e+003
+8.87502250000e+005, +2.39594869967e+002, -9.82356055233e+003
+8.88752225000e+005, +2.39121902365e+002, -9.81002106608e+003
+8.90002200000e+005, +2.38693482742e+002, -9.79663400172e+003
+8.91252175000e+005, +2.38188470662e+002, -9.78293184533e+003
+8.92502150000e+005, +2.37862555727e+002, -9.76943706171e+003
+8.93752125000e+005, +2.37401309696e+002, -9.75586473665e+003
+8.95002100000e+005, +2.36706500790e+002, -9.74249827292e+003
+8.96252075000e+005, +2.36524910375e+002, -9.72914001527e+003
+8.97502050000e+005, +2.36243557399e+002, -9.71559763326e+003
+8.98752025000e+005, +2.35922464578e+002, -9.70213275235e+003
+9.00002000000e+005, +2.35562577003e+002, -9.68861454825e+003
+9.01251975000e+005, +2.35012448616e+002, -9.67562945093e+003
+9.02501950000e+005, +2.34705466974e+002, -9.66255427165e+003
+9.03751925000e+005, +2.34406007003e+002, -9.64913585735e+003
+9.05001900000e+005, +2.34002619669e+002, -9.63584478539e+003
+9.06251875000e+005, +2.33648547319e+002, -9.62279426185e+003
+9.07501850000e+005, +2.32918985596e+002, -9.60990663829e+003
+9.08751825000e+005, +2.32905409243e+002, -9.59649978316e+003
+9.10001800000e+005, +2.32401271948e+002, -9.58376898139e+003
+9.11251775000e+005, +2.31700264208e+002, -9.57077994327e+003
+9.12501750000e+005, +2.31581188867e+002, -9.55787880602e+003
+9.13751725000e+005, +2.31207878401e+002, -9.54525947329e+003
+9.15001700000e+005, +2.30954736520e+002, -9.53213961626e+003
+9.16251675000e+005, +2.30419526276e+002, -9.51934750656e+003
+9.17501650000e+005, +2.30176606296e+002, -9.50657207939e+003
+9.18751625000e+005, +2.29645020277e+002, -9.49389354257e+003
+9.20001600000e+005, +2.28950259064e+002, -9.48093202783e+003
+9.21251575000e+005, +2.28989641793e+002, -9.46816853492e+003
+9.22501550000e+005, +2.29224550665e+002, -9.45541509754e+003
+9.23751525000e+005, +2.28002318498e+002, -9.44324871189e+003
+9.25001500000e+005, +2.27826591323e+002, -9.43035298320e+003
+9.26251475000e+005, +2.27521430322e+002, -9.41798905438e+003
+9.27501450000e+005, +2.27129086008e+002, -9.40559813644e+003
+9.28751425000e+005, +2.27161378232e+002, -9.39287971058e+003
+9.30001400000e+005, +2.26551741874e+002, -9.38043446863e+003
+9.31251375000e+005, +2.26477264092e+002, -9.36820585947e+003
+9.32501350000e+005, +2.25907565342e+002, -9.35494697054e+003
+9.33751325000e+005, +2.25170957814e+002, -9.34366780838e+003
+9.35001300000e+005, +2.24568007253e+002, -9.33075479976e+003
+9.36251275000e+005, +2.24600482188e+002, -9.31853928965e+003
+9.37501250000e+005, +2.24371328328e+002, -9.30658280510e+003
+9.38751225000e+005, +2.23859304290e+002, -9.29391683056e+003
+9.40001200000e+005, +2.23099722769e+002, -9.28190752885e+003
+9.41251175000e+005, +2.23234043266e+002, -9.26961906855e+003
+9.42501150000e+005, +2.23075050102e+002, -9.25735745002e+003
+9.43751125000e+005, +2.22469100563e+002, -9.24530399241e+003
+9.45001100000e+005, +2.22383228231e+002, -9.23366381864e+003
+9.46251075000e+005, +2.21700899505e+002, -9.22126309928e+003
+9.47501050000e+005, +2.21702890314e+002, -9.20958963081e+003
+9.48751025000e+005, +2.21112486179e+002, -9.19750321693e+003
+9.50001000000e+005, +2.20542975728e+002, -9.18559274447e+003
+9.51250975000e+005, +2.20084992730e+002, -9.17372278224e+003
+9.52500950000e+005, +2.19987283966e+002, -9.16188184358e+003
+9.53750925000e+005, +2.19748908295e+002, -9.14997246192e+003
+9.55000900000e+005, +2.19683416296e+002, -9.13802759698e+003
+9.56250875000e+005, +2.19315917433e+002, -9.12627626488e+003
+9.57500850000e+005, +2.18533636685e+002, -9.11452531821e+003
+9.58750825000e+005, +2.18483219431e+002, -9.10303937075e+003
+9.60000800000e+005, +2.17742002529e+002, -9.09109401131e+003
+9.61250775000e+005, +2.17396077426e+002, -9.07939200107e+003
+9.62500750000e+005, +2.17135937130e+002, -9.06792401436e+003
+9.63750725000e+005, +2.16898968717e+002, -9.05637811455e+003
+9.65000700000e+005, +2.17199570814e+002, -9.04481923613e+003
+9.66250675000e+005, +2.15947453104e+002, -9.03326090707e+003
+9.67500650000e+005, +2.15867597241e+002, -9.02129148806e+003
+9.68750625000e+005, +2.15494078502e+002, -9.01039601380e+003
+9.70000600000e+005, +2.15190399270e+002, -8.99864166370e+003
+9.71250575000e+005, +2.15121179520e+002, -8.98757010465e+003
+9.72500550000e+005, +2.14280702250e+002, -8.97587021124e+003
+9.73750525000e+005, +2.14235324754e+002, -8.96432158603e+003
+9.75000500000e+005, +2.13755592473e+002, -8.95287783348e+003
+9.76250475000e+005, +2.13592895350e+002, -8.94203566500e+003
+9.77500450000e+005, +2.12907208185e+002, -8.93028110177e+003
+9.78750425000e+005, +2.13244016100e+002, -8.91895798636e+003
+9.80000400000e+005, +2.12540245212e+002, -8.90799668439e+003
+9.81250375000e+005, +2.12004139762e+002, -8.89701741612e+003
+9.82500350000e+005, +2.12205875164e+002, -8.88547366599e+003
+9.83750325000e+005, +2.11431505912e+002, -8.87451474413e+003
+9.85000300000e+005, +2.11285426314e+002, -8.86309425220e+003
+9.86250275000e+005, +2.10887873754e+002, -8.85194931273e+003
+9.87500250000e+005, +2.10961005743e+002, -8.84124344943e+003
+9.88750225000e+005, +2.10429062909e+002, -8.83008698268e+003
+9.90000200000e+005, +2.09466610896e+002, -8.81888150576e+003
+9.91250175000e+005, +2.09453728647e+002, -8.80824490084e+003
+9.92500150000e+005, +2.09474149656e+002, -8.79699911063e+003
+9.93750125000e+005, +2.09056785340e+002, -8.78625776091e+003
+9.95000100000e+005, +2.08863481089e+002, -8.77547051088e+003
+9.96250075000e+005, +2.08209311469e+002, -8.76394043749e+003
+9.97500050000e+005, +2.08044012647e+002, -8.75365037234e+003
+9.98750025000e+005, +2.07820002047e+002, -8.74252019791e+003
+1.00000000000e+006, +2.07368937952e+002, -8.73186075542e+003
END
