!Keysight Technologies,E4990A,MY54302971,A.03.06
!Date: Tue Mar 28 10:57:36 2023

BEGIN CH1_DATA
Frequency(Hz), R(Ohm)-data, X(Ohm)-data
+5.17500965000e+006, +1.07646707517e+002, -2.18493284485e+003
+5.18125963750e+006, +1.07845611723e+002, -2.18239507033e+003
+5.18750962500e+006, +1.07260257832e+002, -2.17939361290e+003
+5.19375961250e+006, +1.07485094126e+002, -2.17713365673e+003
+5.20000960000e+006, +1.07314524513e+002, -2.17343446871e+003
+5.20625958750e+006, +1.08180114165e+002, -2.17115636768e+003
+5.21250957500e+006, +1.06830769231e+002, -2.16856188796e+003
+5.21875956250e+006, +1.07143760947e+002, -2.16668303124e+003
+5.22500955000e+006, +1.06139068752e+002, -2.16367263300e+003
+5.23125953750e+006, +1.05632725633e+002, -2.16092855860e+003
+5.23750952500e+006, +1.06292443588e+002, -2.15821920927e+003
+5.24375951250e+006, +1.06116116588e+002, -2.15608872130e+003
+5.25000950000e+006, +1.06334371165e+002, -2.15315887644e+003
+5.25625948750e+006, +1.05481974335e+002, -2.15175706011e+003
+5.26250947500e+006, +1.04642315714e+002, -2.14830062161e+003
+5.26875946250e+006, +1.04894356376e+002, -2.14642709719e+003
+5.27500945000e+006, +1.05287451198e+002, -2.14380363178e+003
+5.28125943750e+006, +1.05964023210e+002, -2.14128773113e+003
+5.28750942500e+006, +1.06132180023e+002, -2.13942379879e+003
+5.29375941250e+006, +1.04431871516e+002, -2.13537171039e+003
+5.30000940000e+006, +1.04668683644e+002, -2.13447716350e+003
+5.30625938750e+006, +1.04485314998e+002, -2.13143138975e+003
+5.31250937500e+006, +1.04154080998e+002, -2.12928946700e+003
+5.31875936250e+006, +1.05186598535e+002, -2.12668409519e+003
+5.32500935000e+006, +1.04231252248e+002, -2.12446213995e+003
+5.33125933750e+006, +1.03814457936e+002, -2.12188135179e+003
+5.33750932500e+006, +1.03243402351e+002, -2.11944450946e+003
+5.34375931250e+006, +1.03962701166e+002, -2.11672741945e+003
+5.35000930000e+006, +1.03281335293e+002, -2.11320856754e+003
+5.35625928750e+006, +1.03654563040e+002, -2.11164155256e+003
+5.36250927500e+006, +1.02447060177e+002, -2.10955701584e+003
+5.36875926250e+006, +1.04090173799e+002, -2.10679068951e+003
+5.37500925000e+006, +1.02624646067e+002, -2.10414329572e+003
+5.38125923750e+006, +1.03481102964e+002, -2.10109677282e+003
+5.38750922500e+006, +1.03346838066e+002, -2.09916705213e+003
+5.39375921250e+006, +1.02096647420e+002, -2.09779192378e+003
+5.40000920000e+006, +1.02909768882e+002, -2.09431832285e+003
+5.40625918750e+006, +1.02407033487e+002, -2.09226937026e+003
+5.41250917500e+006, +1.02163693839e+002, -2.08951278568e+003
+5.41875916250e+006, +1.02421872359e+002, -2.08752862915e+003
+5.42500915000e+006, +1.02102245823e+002, -2.08540364737e+003
+5.43125913750e+006, +1.01806376761e+002, -2.08263257803e+003
+5.43750912500e+006, +1.01595117596e+002, -2.08024500598e+003
+5.44375911250e+006, +1.01166248488e+002, -2.07784281271e+003
+5.45000910000e+006, +1.01987634532e+002, -2.07459440121e+003
+5.45625908750e+006, +1.00539484956e+002, -2.07274153643e+003
+5.46250907500e+006, +1.00942622826e+002, -2.07106054367e+003
+5.46875906250e+006, +1.01074578516e+002, -2.06869029924e+003
+5.47500905000e+006, +1.01311136204e+002, -2.06594371881e+003
+5.48125903750e+006, +1.00611411956e+002, -2.06265618894e+003
+5.48750902500e+006, +1.00615465474e+002, -2.06172977606e+003
+5.49375901250e+006, +1.00688705473e+002, -2.05876945322e+003
+5.50000900000e+006, +1.00692901008e+002, -2.05694741642e+003
+5.50625898750e+006, +1.00658243887e+002, -2.05459163929e+003
+5.51250897500e+006, +1.00230692669e+002, -2.05195991335e+003
+5.51875896250e+006, +9.96589322092e+001, -2.04988050839e+003
+5.52500895000e+006, +1.00244199534e+002, -2.04721842834e+003
+5.53125893750e+006, +9.95739294845e+001, -2.04540849617e+003
+5.53750892500e+006, +9.96903502094e+001, -2.04294236015e+003
+5.54375891250e+006, +9.94397203515e+001, -2.04046246911e+003
+5.55000890000e+006, +9.98633708106e+001, -2.03778036294e+003
+5.55625888750e+006, +9.94615413762e+001, -2.03623053696e+003
+5.56250887500e+006, +9.85461940342e+001, -2.03367879852e+003
+5.56875886250e+006, +9.88411069861e+001, -2.03141934806e+003
+5.57500885000e+006, +9.86413790439e+001, -2.02897066326e+003
+5.58125883750e+006, +9.89008109070e+001, -2.02713492903e+003
+5.58750882500e+006, +9.87400908163e+001, -2.02526497173e+003
+5.59375881250e+006, +9.88098796405e+001, -2.02192442939e+003
+5.60000880000e+006, +9.83786041409e+001, -2.01996504591e+003
+5.60625878750e+006, +9.85582727486e+001, -2.01797937289e+003
+5.61250877500e+006, +9.79546597944e+001, -2.01563705997e+003
+5.61875876250e+006, +9.75388365679e+001, -2.01359459886e+003
+5.62500875000e+006, +9.77750105986e+001, -2.01113921944e+003
+5.63125873750e+006, +9.74512816313e+001, -2.00907910381e+003
+5.63750872500e+006, +9.68274882538e+001, -2.00726932721e+003
+5.64375871250e+006, +9.79605873990e+001, -2.00413137135e+003
+5.65000870000e+006, +9.68849564248e+001, -2.00292237593e+003
+5.65625868750e+006, +9.74158788020e+001, -2.00015193726e+003
+5.66250867500e+006, +9.69571925236e+001, -1.99785264800e+003
+5.66875866250e+006, +9.71669157223e+001, -1.99596078379e+003
+5.67500865000e+006, +9.75925018084e+001, -1.99324746864e+003
+5.68125863750e+006, +9.70001929534e+001, -1.99139485527e+003
+5.68750862500e+006, +9.64994297894e+001, -1.98880789387e+003
+5.69375861250e+006, +9.63207041400e+001, -1.98753280231e+003
+5.70000860000e+006, +9.67744906925e+001, -1.98423707467e+003
+5.70625858750e+006, +9.65846037009e+001, -1.98192754209e+003
+5.71250857500e+006, +9.60696056643e+001, -1.98014885590e+003
+5.71875856250e+006, +9.58331294775e+001, -1.97852554122e+003
+5.72500855000e+006, +9.54614379080e+001, -1.97622260566e+003
+5.73125853750e+006, +9.52061939111e+001, -1.97393475336e+003
+5.73750852500e+006, +9.60540038774e+001, -1.97209151557e+003
+5.74375851250e+006, +9.55838355278e+001, -1.96952132343e+003
+5.75000850000e+006, +9.61923519677e+001, -1.96802403608e+003
+5.75625848750e+006, +9.55574719831e+001, -1.96585914772e+003
+5.76250847500e+006, +9.54985184085e+001, -1.96387965814e+003
+5.76875846250e+006, +9.52977489508e+001, -1.96207199734e+003
+5.77500845000e+006, +9.49079337637e+001, -1.95949235318e+003
+5.78125843750e+006, +9.49071594973e+001, -1.95675706289e+003
+5.78750842500e+006, +9.44638491321e+001, -1.95430709552e+003
+5.79375841250e+006, +9.46716760700e+001, -1.95319629703e+003
+5.80000840000e+006, +9.40137782510e+001, -1.95035289699e+003
+5.80625838750e+006, +9.47819739251e+001, -1.94885906544e+003
+5.81250837500e+006, +9.42740330821e+001, -1.94664406190e+003
+5.81875836250e+006, +9.40783626712e+001, -1.94471318326e+003
+5.82500835000e+006, +9.41521101519e+001, -1.94241608050e+003
+5.83125833750e+006, +9.43603340722e+001, -1.93969494949e+003
+5.83750832500e+006, +9.40877334372e+001, -1.93842655749e+003
+5.84375831250e+006, +9.37916957510e+001, -1.93727530066e+003
+5.85000830000e+006, +9.34628416287e+001, -1.93470316998e+003
+5.85625828750e+006, +9.34419962079e+001, -1.93195193195e+003
+5.86250827500e+006, +9.28033468699e+001, -1.92979663298e+003
+5.86875826250e+006, +9.23989522292e+001, -1.92842207683e+003
+5.87500825000e+006, +9.28319372712e+001, -1.92575780283e+003
+5.88125823750e+006, +9.33940986948e+001, -1.92436443988e+003
+5.88750822500e+006, +9.28838428787e+001, -1.92204723017e+003
+5.89375821250e+006, +9.27927480721e+001, -1.92028782344e+003
+5.90000820000e+006, +9.32605180875e+001, -1.91841334636e+003
+5.90625818750e+006, +9.23000250094e+001, -1.91629750904e+003
+5.91250817500e+006, +9.21345095373e+001, -1.91426402658e+003
+5.91875816250e+006, +9.20091329549e+001, -1.91201450307e+003
+5.92500815000e+006, +9.15088816905e+001, -1.90992750942e+003
+5.93125813750e+006, +9.23492798449e+001, -1.90786858890e+003
+5.93750812500e+006, +9.14170987591e+001, -1.90648570292e+003
+5.94375811250e+006, +9.15630628809e+001, -1.90423644924e+003
+5.95000810000e+006, +9.12197309798e+001, -1.90196290706e+003
+5.95625808750e+006, +9.17393097332e+001, -1.89976998300e+003
+5.96250807500e+006, +9.18049124239e+001, -1.89819935676e+003
+5.96875806250e+006, +9.20291998292e+001, -1.89621725401e+003
+5.97500805000e+006, +9.18100351260e+001, -1.89423184520e+003
+5.98125803750e+006, +9.11090444655e+001, -1.89239308899e+003
+5.98750802500e+006, +9.13538896053e+001, -1.89014692549e+003
+5.99375801250e+006, +9.04978722361e+001, -1.88874960708e+003
+6.00000800000e+006, +9.09705080516e+001, -1.88604833780e+003
+6.00625798750e+006, +9.12862446430e+001, -1.88467455327e+003
+6.01250797500e+006, +9.06836946125e+001, -1.88292612782e+003
+6.01875796250e+006, +9.05652591009e+001, -1.88109064451e+003
+6.02500795000e+006, +9.00546039460e+001, -1.87859117516e+003
+6.03125793750e+006, +9.09712607328e+001, -1.87727052883e+003
+6.03750792500e+006, +9.02722676393e+001, -1.87457756720e+003
+6.04375791250e+006, +9.03889320614e+001, -1.87311928808e+003
+6.05000790000e+006, +8.99243444374e+001, -1.87058616057e+003
+6.05625788750e+006, +8.91316833121e+001, -1.86851853919e+003
+6.06250787500e+006, +9.05830880930e+001, -1.86680898120e+003
+6.06875786250e+006, +9.03011396242e+001, -1.86467152160e+003
+6.07500785000e+006, +8.94815936180e+001, -1.86348492670e+003
+6.08125783750e+006, +8.96689176666e+001, -1.86165861585e+003
+6.08750782500e+006, +8.92026760865e+001, -1.85943968966e+003
+6.09375781250e+006, +8.92655596635e+001, -1.85804606138e+003
+6.10000780000e+006, +8.95318816542e+001, -1.85611996196e+003
+6.10625778750e+006, +8.91403345559e+001, -1.85351554858e+003
+6.11250777500e+006, +8.87559480711e+001, -1.85187005078e+003
+6.11875776250e+006, +8.92265214187e+001, -1.85003456545e+003
+6.12500775000e+006, +8.94377713513e+001, -1.84771368404e+003
+6.13125773750e+006, +8.89819871723e+001, -1.84625376644e+003
+6.13750772500e+006, +8.90940897290e+001, -1.84443407947e+003
+6.14375771250e+006, +8.87682361252e+001, -1.84221219466e+003
+6.15000770000e+006, +8.91377628422e+001, -1.84015280198e+003
+6.15625768750e+006, +8.85465589792e+001, -1.83832400128e+003
+6.16250767500e+006, +8.82136790295e+001, -1.83643415167e+003
+6.16875766250e+006, +8.89961856436e+001, -1.83505626466e+003
+6.17500765000e+006, +8.84742711595e+001, -1.83304407144e+003
+6.18125763750e+006, +8.80835288325e+001, -1.83154718680e+003
+6.18750762500e+006, +8.83413503009e+001, -1.82943851638e+003
+6.19375761250e+006, +8.79063415130e+001, -1.82799021255e+003
+6.20000760000e+006, +8.79805354438e+001, -1.82601660778e+003
+6.20625758750e+006, +8.74662625895e+001, -1.82403650855e+003
+6.21250757500e+006, +8.77449777104e+001, -1.82228826521e+003
+6.21875756250e+006, +8.72761231936e+001, -1.82070373156e+003
+6.22500755000e+006, +8.72846915763e+001, -1.81828917230e+003
+6.23125753750e+006, +8.81504166908e+001, -1.81610726264e+003
+6.23750752500e+006, +8.74050922241e+001, -1.81492473875e+003
+6.24375751250e+006, +8.71850425896e+001, -1.81272197739e+003
+6.25000750000e+006, +8.70198983142e+001, -1.81131821856e+003
+6.25625748750e+006, +8.70294980348e+001, -1.80953132594e+003
+6.26250747500e+006, +8.71838076151e+001, -1.80756588079e+003
+6.26875746250e+006, +8.70310769680e+001, -1.80584254661e+003
+6.27500745000e+006, +8.70737650534e+001, -1.80439390574e+003
+6.28125743750e+006, +8.61807561075e+001, -1.80217138997e+003
+6.28750742500e+006, +8.63814666563e+001, -1.80047295406e+003
+6.29375741250e+006, +8.65754720473e+001, -1.79861626738e+003
+6.30000740000e+006, +8.61657622138e+001, -1.79672735310e+003
+6.30625738750e+006, +8.58951270797e+001, -1.79487750057e+003
+6.31250737500e+006, +8.63312568838e+001, -1.79389975263e+003
+6.31875736250e+006, +8.63526621772e+001, -1.79224726703e+003
+6.32500735000e+006, +8.55304824604e+001, -1.78951157587e+003
+6.33125733750e+006, +8.59015433491e+001, -1.78832059105e+003
+6.33750732500e+006, +8.58687708424e+001, -1.78665034273e+003
+6.34375731250e+006, +8.58581293218e+001, -1.78465185548e+003
+6.35000730000e+006, +8.55618993457e+001, -1.78267247866e+003
+6.35625728750e+006, +8.60064895309e+001, -1.78120704995e+003
+6.36250727500e+006, +8.51988080378e+001, -1.77934035590e+003
+6.36875726250e+006, +8.55703584795e+001, -1.77777624922e+003
+6.37500725000e+006, +8.53024983612e+001, -1.77584373857e+003
+6.38125723750e+006, +8.53902413725e+001, -1.77440074005e+003
+6.38750722500e+006, +8.49031145664e+001, -1.77219581726e+003
+6.39375721250e+006, +8.46588426616e+001, -1.77034842983e+003
+6.40000720000e+006, +8.48122147560e+001, -1.76913984777e+003
+6.40625718750e+006, +8.49117716891e+001, -1.76665943615e+003
+6.41250717500e+006, +8.41293485128e+001, -1.76567915167e+003
+6.41875716250e+006, +8.45867385662e+001, -1.76336384425e+003
+6.42500715000e+006, +8.44743995147e+001, -1.76205479873e+003
+6.43125713750e+006, +8.43364726551e+001, -1.76049699691e+003
+6.43750712500e+006, +8.44060580067e+001, -1.75887687299e+003
+6.44375711250e+006, +8.42165615618e+001, -1.75670170311e+003
+6.45000710000e+006, +8.38028200997e+001, -1.75539908535e+003
+6.45625708750e+006, +8.40231652848e+001, -1.75324792092e+003
+6.46250707500e+006, +8.36353871963e+001, -1.75223588110e+003
+6.46875706250e+006, +8.38196807861e+001, -1.75050562151e+003
+6.47500705000e+006, +8.41171781352e+001, -1.74796577041e+003
+6.48125703750e+006, +8.35322313826e+001, -1.74657894060e+003
+6.48750702500e+006, +8.39518384395e+001, -1.74501068680e+003
+6.49375701250e+006, +8.32721103110e+001, -1.74374171714e+003
+6.50000700000e+006, +8.38144318059e+001, -1.74181770716e+003
+6.50625698750e+006, +8.31648997048e+001, -1.73973009914e+003
+6.51250697500e+006, +8.28657108637e+001, -1.73815497013e+003
+6.51875696250e+006, +8.32221231673e+001, -1.73663074291e+003
+6.52500695000e+006, +8.29424392709e+001, -1.73466472786e+003
+6.53125693750e+006, +8.29136463033e+001, -1.73385593900e+003
+6.53750692500e+006, +8.30618876548e+001, -1.73136203996e+003
+6.54375691250e+006, +8.31880267158e+001, -1.73010290847e+003
+6.55000690000e+006, +8.27581572950e+001, -1.72867511428e+003
+6.55625688750e+006, +8.28736155612e+001, -1.72731201570e+003
+6.56250687500e+006, +8.32377657194e+001, -1.72522813200e+003
+6.56875686250e+006, +8.26417177701e+001, -1.72357965960e+003
+6.57500685000e+006, +8.20904575072e+001, -1.72202808035e+003
+6.58125683750e+006, +8.25845106096e+001, -1.72018620770e+003
+6.58750682500e+006, +8.26210056135e+001, -1.71870266136e+003
+6.59375681250e+006, +8.24679316470e+001, -1.71721685482e+003
+6.60000680000e+006, +8.19809319485e+001, -1.71521754638e+003
+6.60625678750e+006, +8.24086118721e+001, -1.71339449932e+003
+6.61250677500e+006, +8.16610848260e+001, -1.71246509428e+003
+6.61875676250e+006, +8.16668851295e+001, -1.71066291245e+003
+6.62500675000e+006, +8.18438817540e+001, -1.70881217188e+003
+6.63125673750e+006, +8.11127556373e+001, -1.70705853723e+003
+6.63750672500e+006, +8.20647138754e+001, -1.70579505494e+003
+6.64375671250e+006, +8.18784107024e+001, -1.70391454582e+003
+6.65000670000e+006, +8.15454352150e+001, -1.70246422651e+003
+6.65625668750e+006, +8.09361755935e+001, -1.70125484740e+003
+6.66250667500e+006, +8.14148312111e+001, -1.69944621297e+003
+6.66875666250e+006, +8.11952222814e+001, -1.69780173693e+003
+6.67500665000e+006, +8.08733835224e+001, -1.69606787177e+003
+6.68125663750e+006, +8.09175119098e+001, -1.69442538090e+003
+6.68750662500e+006, +8.09763906199e+001, -1.69366320202e+003
+6.69375661250e+006, +8.15104649140e+001, -1.69157093284e+003
+6.70000660000e+006, +8.07886055031e+001, -1.68987185376e+003
+6.70625658750e+006, +8.07943308394e+001, -1.68837036945e+003
+6.71250657500e+006, +8.08004642696e+001, -1.68700566274e+003
+6.71875656250e+006, +8.10090465894e+001, -1.68491222811e+003
+6.72500655000e+006, +8.03373078684e+001, -1.68353549214e+003
+6.73125653750e+006, +8.03936556908e+001, -1.68175836413e+003
+6.73750652500e+006, +8.05070937621e+001, -1.68035054319e+003
+6.74375651250e+006, +8.05218446697e+001, -1.67932332367e+003
+6.75000650000e+006, +8.00090579020e+001, -1.67784782697e+003
+6.75625648750e+006, +8.06609814510e+001, -1.67604326155e+003
+6.76250647500e+006, +8.03598769564e+001, -1.67411242948e+003
+6.76875646250e+006, +7.98778446179e+001, -1.67298441839e+003
+6.77500645000e+006, +7.99657932693e+001, -1.67098059748e+003
+6.78125643750e+006, +7.96839370939e+001, -1.66975692556e+003
+6.78750642500e+006, +7.95672809206e+001, -1.66837083734e+003
+6.79375641250e+006, +7.89914888929e+001, -1.66641630474e+003
+6.80000640000e+006, +7.98825860730e+001, -1.66501364016e+003
+6.80625638750e+006, +7.93413969294e+001, -1.66369385189e+003
+6.81250637500e+006, +7.95288229320e+001, -1.66186461435e+003
+6.81875636250e+006, +7.91248590080e+001, -1.65988727731e+003
+6.82500635000e+006, +7.94160782892e+001, -1.65889125053e+003
+6.83125633750e+006, +7.89650516519e+001, -1.65776495626e+003
+6.83750632500e+006, +7.94396257728e+001, -1.65600176552e+003
+6.84375631250e+006, +7.92375456707e+001, -1.65472538556e+003
+6.85000630000e+006, +7.94295367103e+001, -1.65350088534e+003
+6.85625628750e+006, +7.89829155591e+001, -1.65171747829e+003
+6.86250627500e+006, +7.88467098837e+001, -1.64972507870e+003
+6.86875626250e+006, +7.82460260637e+001, -1.64892422840e+003
+6.87500625000e+006, +7.88593194856e+001, -1.64701330631e+003
+6.88125623750e+006, +7.91160135198e+001, -1.64537765796e+003
+6.88750622500e+006, +7.83634983570e+001, -1.64416229923e+003
+6.89375621250e+006, +7.80007313844e+001, -1.64264896719e+003
+6.90000620000e+006, +7.85783588621e+001, -1.64095191365e+003
+6.90625618750e+006, +7.85181596117e+001, -1.63974911329e+003
+6.91250617500e+006, +7.85444170425e+001, -1.63848554547e+003
+6.91875616250e+006, +7.81344226168e+001, -1.63668121047e+003
+6.92500615000e+006, +7.76299627126e+001, -1.63531476722e+003
+6.93125613750e+006, +7.82631534020e+001, -1.63394579727e+003
+6.93750612500e+006, +7.82890741652e+001, -1.63236096960e+003
+6.94375611250e+006, +7.77418171973e+001, -1.63085314095e+003
+6.95000610000e+006, +7.83370705793e+001, -1.62945740550e+003
+6.95625608750e+006, +7.78808592220e+001, -1.62756347247e+003
+6.96250607500e+006, +7.79458527749e+001, -1.62612593150e+003
+6.96875606250e+006, +7.75862876510e+001, -1.62483820083e+003
+6.97500605000e+006, +7.77017305963e+001, -1.62365181379e+003
+6.98125603750e+006, +7.72748604613e+001, -1.62199619824e+003
+6.98750602500e+006, +7.68956251685e+001, -1.62091557765e+003
+6.99375601250e+006, +7.69238594469e+001, -1.61924316442e+003
+7.00000600000e+006, +7.74898295820e+001, -1.61752096748e+003
+7.00625598750e+006, +7.73339058273e+001, -1.61636608959e+003
+7.01250597500e+006, +7.70221150900e+001, -1.61527082134e+003
+7.01875596250e+006, +7.70735561190e+001, -1.61292481262e+003
+7.02500595000e+006, +7.67420612249e+001, -1.61181845997e+003
+7.03125593750e+006, +7.68926192447e+001, -1.61034635533e+003
+7.03750592500e+006, +7.69837094035e+001, -1.60871312146e+003
+7.04375591250e+006, +7.66606889965e+001, -1.60784649251e+003
+7.05000590000e+006, +7.64622185845e+001, -1.60662506946e+003
+7.05625588750e+006, +7.64415941144e+001, -1.60508554259e+003
+7.06250587500e+006, +7.63237472392e+001, -1.60313976587e+003
+7.06875586250e+006, +7.60346581056e+001, -1.60192431569e+003
+7.07500585000e+006, +7.62944395494e+001, -1.60021017392e+003
+7.08125583750e+006, +7.63739197423e+001, -1.59915412219e+003
+7.08750582500e+006, +7.64300437303e+001, -1.59791523668e+003
+7.09375581250e+006, +7.61713913251e+001, -1.59588599690e+003
+7.10000580000e+006, +7.64853707265e+001, -1.59505283030e+003
+7.10625578750e+006, +7.59236360088e+001, -1.59353564184e+003
+7.11250577500e+006, +7.58554438758e+001, -1.59202019647e+003
+7.11875576250e+006, +7.59285612027e+001, -1.59039345139e+003
+7.12500575000e+006, +7.56606947030e+001, -1.58958101664e+003
+7.13125573750e+006, +7.59195475611e+001, -1.58793245859e+003
+7.13750572500e+006, +7.54991342667e+001, -1.58666425341e+003
+7.14375571250e+006, +7.54533506558e+001, -1.58502560772e+003
+7.15000570000e+006, +7.55399146272e+001, -1.58426814257e+003
+7.15625568750e+006, +7.53086419550e+001, -1.58262330578e+003
+7.16250567500e+006, +7.49517522874e+001, -1.58086569336e+003
+7.16875566250e+006, +7.55925367600e+001, -1.57947129170e+003
+7.17500565000e+006, +7.54946186691e+001, -1.57856759412e+003
+7.18125563750e+006, +7.51754663786e+001, -1.57725882460e+003
+7.18750562500e+006, +7.51991607618e+001, -1.57585548899e+003
+7.19375561250e+006, +7.50545131411e+001, -1.57366313549e+003
+7.20000560000e+006, +7.46114808628e+001, -1.57271540666e+003
+7.20625558750e+006, +7.46420158694e+001, -1.57137060316e+003
+7.21250557500e+006, +7.47969662604e+001, -1.57037154407e+003
+7.21875556250e+006, +7.47613155849e+001, -1.56891453720e+003
+7.22500555000e+006, +7.44832275767e+001, -1.56737912029e+003
+7.23125553750e+006, +7.48633251908e+001, -1.56604209148e+003
+7.23750552500e+006, +7.42626198472e+001, -1.56487488529e+003
+7.24375551250e+006, +7.50008571726e+001, -1.56297740731e+003
+7.25000550000e+006, +7.45135693636e+001, -1.56211757916e+003
+7.25625548750e+006, +7.46176440360e+001, -1.56091072886e+003
+7.26250547500e+006, +7.42819952154e+001, -1.55912018318e+003
+7.26875546250e+006, +7.38215355623e+001, -1.55784482482e+003
+7.27500545000e+006, +7.41241447720e+001, -1.55672275999e+003
+7.28125543750e+006, +7.39297213842e+001, -1.55545720414e+003
+7.28750542500e+006, +7.39752259910e+001, -1.55364672190e+003
+7.29375541250e+006, +7.39883606771e+001, -1.55260385021e+003
+7.30000540000e+006, +7.34878151574e+001, -1.55148353337e+003
+7.30625538750e+006, +7.41164803684e+001, -1.55014448687e+003
+7.31250537500e+006, +7.37768694833e+001, -1.54842867384e+003
+7.31875536250e+006, +7.31009984878e+001, -1.54748831049e+003
+7.32500535000e+006, +7.34709156974e+001, -1.54634757286e+003
+7.33125533750e+006, +7.34382936927e+001, -1.54435958184e+003
+7.33750532500e+006, +7.31514362611e+001, -1.54345999190e+003
+7.34375531250e+006, +7.35679041826e+001, -1.54195599230e+003
+7.35000530000e+006, +7.28465312427e+001, -1.54076673908e+003
+7.35625528750e+006, +7.31985594371e+001, -1.53914258300e+003
+7.36250527500e+006, +7.30190148671e+001, -1.53774819233e+003
+7.36875526250e+006, +7.31077315408e+001, -1.53650048042e+003
+7.37500525000e+006, +7.30900747787e+001, -1.53562642241e+003
+7.38125523750e+006, +7.26808516637e+001, -1.53417180835e+003
+7.38750522500e+006, +7.27957054026e+001, -1.53311282594e+003
+7.39375521250e+006, +7.26380715646e+001, -1.53144710460e+003
+7.40000520000e+006, +7.33643770271e+001, -1.53030507280e+003
+7.40625518750e+006, +7.26048043230e+001, -1.52882199990e+003
+7.41250517500e+006, +7.26174446016e+001, -1.52779110057e+003
+7.41875516250e+006, +7.29173421224e+001, -1.52607754140e+003
+7.42500515000e+006, +7.25106305613e+001, -1.52520279229e+003
+7.43125513750e+006, +7.25022636888e+001, -1.52384849941e+003
+7.43750512500e+006, +7.18056951884e+001, -1.52280240560e+003
+7.44375511250e+006, +7.27076527587e+001, -1.52090114596e+003
+7.45000510000e+006, +7.22137305170e+001, -1.52017806372e+003
+7.45625508750e+006, +7.24360018178e+001, -1.51888896160e+003
+7.46250507500e+006, +7.19500120349e+001, -1.51718419726e+003
+7.46875506250e+006, +7.17758101047e+001, -1.51588582603e+003
+7.47500505000e+006, +7.19733509387e+001, -1.51528419660e+003
+7.48125503750e+006, +7.18250812250e+001, -1.51342855344e+003
+7.48750502500e+006, +7.18785648289e+001, -1.51256420192e+003
+7.49375501250e+006, +7.13338882332e+001, -1.51128755239e+003
+7.50000500000e+006, +7.18235125144e+001, -1.50967906698e+003
+7.50625498750e+006, +7.21139737163e+001, -1.50829012585e+003
+7.51250497500e+006, +7.15336263383e+001, -1.50688428062e+003
+7.51875496250e+006, +7.15159547308e+001, -1.50594622201e+003
+7.52500495000e+006, +7.15402501321e+001, -1.50485959697e+003
+7.53125493750e+006, +7.13784054648e+001, -1.50333106318e+003
+7.53750492500e+006, +7.11091596033e+001, -1.50227892761e+003
+7.54375491250e+006, +7.08627555411e+001, -1.50105512120e+003
+7.55000490000e+006, +7.15046227472e+001, -1.49955873269e+003
+7.55625488750e+006, +7.14225566846e+001, -1.49867180493e+003
+7.56250487500e+006, +7.08728742850e+001, -1.49697363101e+003
+7.56875486250e+006, +7.10898917546e+001, -1.49572313050e+003
+7.57500485000e+006, +7.05580795323e+001, -1.49492151393e+003
+7.58125483750e+006, +7.09544202582e+001, -1.49395429519e+003
+7.58750482500e+006, +7.11273923667e+001, -1.49247715645e+003
+7.59375481250e+006, +7.03833863781e+001, -1.49125651317e+003
+7.60000480000e+006, +7.04877180373e+001, -1.48987361464e+003
+7.60625478750e+006, +7.05323214071e+001, -1.48881003518e+003
+7.61250477500e+006, +7.08705181455e+001, -1.48684327845e+003
+7.61875476250e+006, +7.05666339645e+001, -1.48639175692e+003
+7.62500475000e+006, +7.02346512716e+001, -1.48501601293e+003
+7.63125473750e+006, +7.01643127049e+001, -1.48375442491e+003
+7.63750472500e+006, +7.05501350599e+001, -1.48229390048e+003
+7.64375471250e+006, +7.03792309851e+001, -1.48119736381e+003
+7.65000470000e+006, +7.01600455907e+001, -1.48007447349e+003
+7.65625468750e+006, +7.02857562548e+001, -1.47897747809e+003
+7.66250467500e+006, +7.02694815011e+001, -1.47739252752e+003
+7.66875466250e+006, +7.01724968258e+001, -1.47667881385e+003
+7.67500465000e+006, +6.98053809298e+001, -1.47521766971e+003
+7.68125463750e+006, +6.95542737187e+001, -1.47415941762e+003
+7.68750462500e+006, +6.96120217532e+001, -1.47298032039e+003
+7.69375461250e+006, +6.97908011112e+001, -1.47202882525e+003
+7.70000460000e+006, +6.98272334101e+001, -1.47087736078e+003
+7.70625458750e+006, +6.94732082611e+001, -1.46957451698e+003
+7.71250457500e+006, +6.96165312469e+001, -1.46827939220e+003
+7.71875456250e+006, +6.93669519299e+001, -1.46707899532e+003
+7.72500455000e+006, +6.94510350144e+001, -1.46575827665e+003
+7.73125453750e+006, +6.93504862969e+001, -1.46492523561e+003
+7.73750452500e+006, +6.92966271362e+001, -1.46334958884e+003
+7.74375451250e+006, +6.92431704456e+001, -1.46238851631e+003
+7.75000450000e+006, +6.93343090633e+001, -1.46101468365e+003
+7.75625448750e+006, +6.94408669749e+001, -1.46016740830e+003
+7.76250447500e+006, +6.91606900961e+001, -1.45859968960e+003
+7.76875446250e+006, +6.91146810132e+001, -1.45757010631e+003
+7.77500445000e+006, +6.89579240588e+001, -1.45579119139e+003
+7.78125443750e+006, +6.89031516290e+001, -1.45516564939e+003
+7.78750442500e+006, +6.90432524014e+001, -1.45403040110e+003
+7.79375441250e+006, +6.87831335028e+001, -1.45288890331e+003
+7.80000440000e+006, +6.86859151673e+001, -1.45145145261e+003
